datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2017-10-11 21:00:00,13.09,0,0.11,Partly Cloudy,13.09,0.38,5.01,0.58,rain,,0
2017-10-11 22:00:00,11.86,0,0.04,Partly Cloudy,11.86,0.37,5.33,0.64,rain,,246
2017-10-11 23:00:00,12.62,0,0.97,Partly Cloudy,12.62,0.36,3.06,0.52,rain,,259
2017-10-12 00:00:00,12.26,0,0.63,Partly Cloudy,12.26,0.36,3.58,0.55,rain,,243
2017-10-12 01:00:00,11.78,0,0.47,Partly Cloudy,11.78,0.36,3.72,0.58,rain,,237
2017-10-12 02:00:00,11.49,0,0.62,Partly Cloudy,11.49,0.37,3.04,0.56,rain,,213
2017-10-12 03:00:00,9.67,0,0.1,Partly Cloudy,9.67,0.38,3.68,0.66,rain,,252
2017-10-12 04:00:00,8.54,0,0.03,Partly Cloudy,8.54,0.4,3.92,0.73,rain,,210
2017-10-12 05:00:00,8.98,0,0.65,Partly Cloudy,8.98,0.41,2.96,0.66,rain,,189
2017-10-12 06:00:00,8.03,0,0.06,Partly Cloudy,8.03,0.42,3.31,0.72,rain,,180
2017-10-12 07:00:00,12.12,1,0.09,Partly Cloudy,12.12,0.44,4.59,0.6,rain,,193
2017-10-12 08:00:00,17.06,2,0.54,Partly Cloudy,17.06,0.45,3.09,0.39,rain,,231
2017-10-12 09:00:00,19.68,5,0.58,Partly Cloudy,19.68,0.46,2.91,0.33,rain,,219
2017-10-12 10:00:00,21.05,7,1.28,Partly Cloudy,21.05,0.47,1.38,0.27,rain,,273
2017-10-12 11:00:00,22.43,8,1.73,Partly Cloudy,22.43,0.48,1.34,0.25,rain,,257
2017-10-12 12:00:00,23.38,8,1.56,Partly Cloudy,23.38,0.48,1.6,0.24,rain,,261
2017-10-12 13:00:00,24.14,8,2.01,Partly Cloudy,24.14,0.48,-0.04,0.2,rain,,266
2017-10-12 14:00:00,25.29,8,2.64,Clear,25.29,0.13,-1.47,0.17,rain,,259
2017-10-12 15:00:00,25.4,4,1.55,Partly Cloudy,25.4,0.48,-0.93,0.18,rain,,247
2017-10-12 16:00:00,25.08,2,1.63,Partly Cloudy,25.08,0.47,-1.34,0.17,rain,,248
2017-10-12 17:00:00,24.58,1,2.74,Clear,24.58,0.13,-3.62,0.15,rain,,248
2017-10-12 18:00:00,22.77,0,1.15,Partly Cloudy,22.77,0.43,-1.84,0.19,rain,,240
2017-10-12 19:00:00,19.91,0,0.32,Partly Cloudy,19.91,0.42,-0.17,0.26,rain,,252
2017-10-12 20:00:00,17.64,0,1.65,Partly Cloudy,17.64,0.4,-1.05,0.28,rain,,219
2017-10-12 21:00:00,16.3,0,0.38,Partly Cloudy,16.3,0.38,1.01,0.36,rain,,193
2017-10-12 22:00:00,15.0,0,0.24,Partly Cloudy,15.0,0.37,1.39,0.4,rain,,182
2017-10-12 23:00:00,14.04,0,0.86,Partly Cloudy,14.04,0.36,0.97,0.41,rain,,171
2017-10-13 00:00:00,12.72,0,0.12,Partly Cloudy,12.72,0.36,2.39,0.49,rain,,254
2017-10-13 01:00:00,11.78,0,0.17,Partly Cloudy,11.78,0.37,2.4,0.53,rain,,193
2017-10-13 02:00:00,11.92,0,1.21,Partly Cloudy,11.92,0.38,0.68,0.46,rain,,177
2017-10-13 03:00:00,11.65,0,0.95,Partly Cloudy,11.65,0.39,2.48,0.53,rain,,142
2017-10-13 04:00:00,12.02,0,0.3,Partly Cloudy,12.02,0.4,3.99,0.58,rain,,133
2017-10-13 05:00:00,10.02,0,1.33,Partly Cloudy,10.02,0.41,5.34,0.73,rain,,141
2017-10-13 06:00:00,10.06,0,0.61,Partly Cloudy,10.06,0.43,6.49,0.78,rain,,148
2017-10-13 07:00:00,12.33,1,1.03,Partly Cloudy,12.33,0.44,7.39,0.72,rain,,128
2017-10-13 08:00:00,15.13,3,1.86,Partly Cloudy,15.13,0.45,7.23,0.59,rain,,61
2017-10-13 09:00:00,17.62,5,2.14,Partly Cloudy,17.62,0.46,7.95,0.53,rain,,52
2017-10-13 10:00:00,19.53,7,1.85,Partly Cloudy,19.53,0.47,8.37,0.48,rain,,49
2017-10-13 11:00:00,21.14,8,2.45,Partly Cloudy,21.14,0.48,7.29,0.41,rain,,35
2017-10-13 12:00:00,22.59,8,1.98,Partly Cloudy,22.59,0.49,8.56,0.41,rain,,17
2017-10-13 13:00:00,23.78,8,2.28,Partly Cloudy,23.78,0.49,7.56,0.35,rain,,15
2017-10-13 14:00:00,24.02,7,2.32,Clear,24.02,0.23,6.26,0.32,rain,,354
2017-10-13 15:00:00,24.33,5,1.97,Clear,24.33,0.19,7.64,0.34,rain,,15
2017-10-13 16:00:00,24.3,2,1.64,Clear,24.3,0.19,6.93,0.33,rain,,346
2017-10-13 17:00:00,23.47,1,1.52,Clear,23.47,0.15,6.34,0.33,rain,,8
2017-10-13 18:00:00,22.28,0,1.3,Clear,22.28,0.19,7.27,0.38,rain,,19
2017-10-13 19:00:00,20.33,0,1.09,Clear,20.33,0.19,8.52,0.47,rain,,26
2017-10-13 20:00:00,18.23,0,1.77,Clear,18.23,0.21,9.0,0.55,rain,,30
2017-10-13 21:00:00,17.54,0,1.31,Partly Cloudy,17.54,0.39,9.62,0.6,rain,,36
2017-10-13 22:00:00,16.24,0,1.13,Partly Cloudy,16.24,0.37,9.65,0.65,rain,,45
2017-10-13 23:00:00,14.42,0,1.65,Clear,14.42,0.13,9.04,0.7,rain,,41
2017-10-14 00:00:00,13.9,0,0.72,Partly Cloudy,13.9,0.37,9.33,0.74,rain,,53
2017-10-14 01:00:00,12.79,0,0.49,Partly Cloudy,12.79,0.37,9.41,0.8,rain,,69
2017-10-14 02:00:00,11.62,0,0.99,Clear,11.62,0.13,8.97,0.84,rain,,57
2017-10-14 03:00:00,11.19,0,0.63,Partly Cloudy,11.19,0.39,9.16,0.87,rain,,61
2017-10-14 04:00:00,10.87,0,0.83,Partly Cloudy,10.87,0.4,8.98,0.88,rain,,55
2017-10-14 05:00:00,10.26,0,1.05,Partly Cloudy,10.26,0.25,8.91,0.91,rain,,51
2017-10-14 06:00:00,10.79,0,1.08,Partly Cloudy,10.79,0.54,9.32,0.91,rain,,50
2017-10-14 07:00:00,11.63,1,1.63,Partly Cloudy,11.63,0.44,9.78,0.88,rain,,45
2017-10-14 08:00:00,12.74,2,2.65,Mostly Cloudy,12.74,0.75,9.89,0.83,rain,,41
2017-10-14 09:00:00,15.29,4,1.84,Mostly Cloudy,15.29,0.63,10.85,0.75,rain,,28
2017-10-14 10:00:00,17.66,7,2.03,Partly Cloudy,17.66,0.44,11.41,0.67,rain,,19
2017-10-14 11:00:00,19.35,10,2.32,Clear,19.35,0.23,10.77,0.58,rain,,6
2017-10-14 12:00:00,21.2,8,2.43,Partly Cloudy,21.2,0.49,11.3,0.53,rain,,4
2017-10-14 13:00:00,22.68,8,2.54,Partly Cloudy,22.68,0.49,11.13,0.48,rain,,9
2017-10-14 14:00:00,23.47,8,2.72,Clear,23.47,0.13,10.27,0.43,rain,,5
2017-10-14 15:00:00,23.96,4,2.36,Partly Cloudy,23.96,0.49,11.16,0.45,rain,,359
2017-10-14 16:00:00,23.84,2,2.49,Partly Cloudy,23.84,0.48,11.03,0.45,rain,,351
2017-10-14 17:00:00,23.31,1,2.57,Clear,23.31,0.13,9.66,0.42,rain,,355
2017-10-14 18:00:00,22.25,0,1.96,Partly Cloudy,22.25,0.44,10.08,0.46,rain,,350
2017-10-14 19:00:00,20.59,0,1.09,Partly Cloudy,20.59,0.42,9.2,0.48,rain,,352
2017-10-14 20:00:00,18.96,0,1.4,Partly Cloudy,18.96,0.41,7.93,0.49,rain,,1
2017-10-14 21:00:00,17.61,0,0.41,Partly Cloudy,17.61,0.39,8.54,0.55,rain,,5
2017-10-14 22:00:00,15.53,0,0.41,Partly Cloudy,15.53,0.38,8.9,0.65,rain,,356
2017-10-14 23:00:00,14.64,0,0.3,Partly Cloudy,14.64,0.37,8.47,0.66,rain,,27
2017-10-15 00:00:00,13.88,0,0.24,Partly Cloudy,13.88,0.37,8.51,0.7,rain,,9
2017-10-15 01:00:00,13.17,0,0.21,Partly Cloudy,13.17,0.38,8.38,0.73,rain,,57
2017-10-15 02:00:00,12.68,0,0.24,Partly Cloudy,12.68,0.25,7.91,0.73,rain,,54
2017-10-15 03:00:00,11.98,0,0.09,Partly Cloudy,11.98,0.4,8.29,0.78,rain,,40
2017-10-15 04:00:00,11.32,0,0.09,Partly Cloudy,11.32,0.41,8.04,0.8,rain,,72
2017-10-15 05:00:00,11.27,0,0.25,Clear,11.27,0.0,7.35,0.77,rain,,23
2017-10-15 06:00:00,10.94,0,0.03,Clear,10.94,0.0,8.04,0.82,rain,,180
2017-10-15 07:00:00,14.26,1,0.31,Clear,14.26,0.0,9.37,0.72,rain,,6
2017-10-15 08:00:00,17.51,3,1.94,Partly Cloudy,17.51,0.46,9.27,0.58,rain,,326
2017-10-15 09:00:00,19.83,5,2.13,Partly Cloudy,19.83,0.47,10.52,0.55,rain,,318
2017-10-15 10:00:00,22.66,7,2.06,Partly Cloudy,22.66,0.48,11.47,0.49,rain,,310
2017-10-15 11:00:00,24.87,8,4.01,Partly Cloudy,24.87,0.49,9.74,0.38,rain,,312
2017-10-15 12:00:00,26.21,8,3.04,Partly Cloudy,26.21,0.5,10.88,0.38,rain,,312
2017-10-15 13:00:00,27.69,8,2.86,Partly Cloudy,27.69,0.5,10.57,0.34,rain,,316
2017-10-15 14:00:00,28.06,8,4.06,Clear,28.06,0.13,9.02,0.3,rain,,319
2017-10-15 15:00:00,28.59,5,3.21,Clear,28.59,0.19,9.81,0.31,rain,,317
2017-10-15 16:00:00,28.39,2,2.9,Clear,28.39,0.19,8.97,0.3,rain,,307
2017-10-15 17:00:00,27.75,1,3.38,Clear,27.75,0.23,7.42,0.28,rain,,313
2017-10-15 18:00:00,26.31,0,2.08,Clear,26.31,0.19,8.43,0.32,rain,,320
2017-10-15 19:00:00,23.82,0,0.59,Partly Cloudy,23.82,0.43,8.63,0.38,rain,,339
2017-10-15 20:00:00,21.56,0,0.78,Partly Cloudy,21.56,0.41,7.99,0.42,rain,,314
2017-10-15 21:00:00,19.93,0,0.29,Partly Cloudy,19.93,0.4,8.42,0.47,rain,,256
2017-10-15 22:00:00,20.14,0,0.92,Partly Cloudy,20.14,0.38,2.26,0.31,rain,,230
2017-10-15 23:00:00,19.74,0,1.35,Partly Cloudy,19.74,0.38,-2.35,0.22,rain,,222
2017-10-16 00:00:00,18.99,0,1.32,Partly Cloudy,18.99,0.38,-2.45,0.23,rain,,229
2017-10-16 01:00:00,17.7,0,0.93,Partly Cloudy,17.7,0.38,-3.28,0.24,rain,,223
2017-10-16 02:00:00,15.53,0,1.18,Partly Cloudy,15.53,0.39,-4.33,0.25,rain,,192
2017-10-16 03:00:00,15.88,0,0.82,Partly Cloudy,15.88,0.4,-3.89,0.25,rain,,211
2017-10-16 04:00:00,15.16,0,0.37,Partly Cloudy,15.16,0.41,-4.31,0.26,rain,,183
2017-10-16 05:00:00,12.79,0,1.0,Partly Cloudy,12.79,0.43,-3.43,0.32,rain,,171
2017-10-16 06:00:00,12.52,0,0.18,Partly Cloudy,12.52,0.44,-3.03,0.34,rain,,229
2017-10-16 07:00:00,14.75,1,0.41,Partly Cloudy,14.75,0.45,-1.13,0.34,rain,,205
2017-10-16 08:00:00,18.84,3,0.42,Partly Cloudy,18.84,0.47,-4.31,0.2,rain,,216
2017-10-16 09:00:00,21.31,5,0.56,Partly Cloudy,21.31,0.48,-2.26,0.2,rain,,303
2017-10-16 10:00:00,23.87,7,2.04,Partly Cloudy,23.87,0.49,-2.3,0.17,rain,,280
2017-10-16 11:00:00,25.31,8,2.8,Partly Cloudy,25.31,0.49,-3.98,0.14,rain,,268
2017-10-16 12:00:00,27.22,8,2.6,Partly Cloudy,27.22,0.5,-4.41,0.12,rain,,298
2017-10-16 13:00:00,28.16,8,3.53,Partly Cloudy,28.16,0.5,-3.6,0.12,rain,,286
2017-10-16 14:00:00,28.91,6,4.74,Partly Cloudy,28.91,0.5,-4.5,0.11,rain,,302
2017-10-16 15:00:00,28.84,4,3.17,Partly Cloudy,28.84,0.49,-3.68,0.12,rain,,288
2017-10-16 16:00:00,27.91,2,3.67,Partly Cloudy,27.91,0.48,-3.21,0.13,rain,,292
2017-10-16 17:00:00,27.18,1,4.07,Partly Cloudy,27.18,0.47,-4.05,0.13,rain,,275
2017-10-16 18:00:00,25.02,0,2.98,Partly Cloudy,25.02,0.45,-3.26,0.15,rain,,275
2017-10-16 19:00:00,22.99,0,1.03,Partly Cloudy,22.99,0.43,-2.23,0.18,rain,,273
2017-10-16 20:00:00,21.51,0,2.18,Partly Cloudy,21.51,0.42,-3.37,0.19,rain,,266
2017-10-16 21:00:00,20.07,0,1.23,Partly Cloudy,20.07,0.4,-2.28,0.22,rain,,259
2017-10-16 22:00:00,19.21,0,1.05,Partly Cloudy,19.21,0.39,-2.11,0.24,rain,,268
2017-10-16 23:00:00,18.16,0,1.21,Partly Cloudy,18.16,0.38,-4.0,0.22,rain,,260
2017-10-17 00:00:00,16.78,0,1.28,Partly Cloudy,16.78,0.38,-3.33,0.25,rain,,244
2017-10-17 01:00:00,15.43,0,1.66,Partly Cloudy,15.43,0.38,-2.89,0.28,rain,,230
2017-10-17 02:00:00,14.28,0,2.1,Partly Cloudy,14.28,0.39,-4.54,0.27,rain,,228
2017-10-17 03:00:00,12.74,0,1.07,Partly Cloudy,12.74,0.4,-3.68,0.32,rain,,207
2017-10-17 04:00:00,11.53,0,0.84,Partly Cloudy,11.53,0.42,-3.69,0.34,rain,,204
2017-10-17 05:00:00,10.81,0,2.38,Partly Cloudy,10.81,0.43,-5.04,0.32,rain,,189
2017-10-17 06:00:00,10.08,0,1.45,Partly Cloudy,10.08,0.45,-3.82,0.37,rain,,191
2017-10-17 07:00:00,11.16,1,1.74,Partly Cloudy,11.16,0.46,-3.74,0.35,rain,,197
2017-10-17 08:00:00,14.01,3,2.78,Partly Cloudy,14.01,0.47,-5.06,0.26,rain,,203
2017-10-17 09:00:00,16.09,5,0.96,Partly Cloudy,16.09,0.48,-4.03,0.25,rain,,209
2017-10-17 10:00:00,17.87,7,1.52,Partly Cloudy,17.87,0.49,-4.74,0.21,rain,,226
2017-10-17 11:00:00,19.21,8,2.88,Partly Cloudy,19.21,0.5,-5.51,0.18,rain,,247
2017-10-17 12:00:00,21.04,8,1.41,Partly Cloudy,21.04,0.5,-5.63,0.16,rain,,240
2017-10-17 13:00:00,22.07,8,2.36,Partly Cloudy,22.07,0.51,-6.08,0.15,rain,,269
2017-10-17 14:00:00,22.41,6,3.92,Partly Cloudy,22.41,0.51,-8.12,0.12,rain,,253
2017-10-17 15:00:00,23.11,4,2.39,Partly Cloudy,23.11,0.5,-7.29,0.13,rain,,252
2017-10-17 16:00:00,22.58,2,2.43,Partly Cloudy,22.58,0.49,-6.26,0.14,rain,,240
2017-10-17 17:00:00,21.56,1,3.64,Partly Cloudy,21.56,0.47,-8.46,0.13,rain,,251
2017-10-17 18:00:00,20.07,0,1.57,Partly Cloudy,20.07,0.46,-7.79,0.15,rain,,239
2017-10-17 19:00:00,17.81,0,0.62,Partly Cloudy,17.81,0.44,-7.53,0.17,rain,,229
2017-10-17 20:00:00,15.57,0,0.98,Partly Cloudy,15.57,0.42,-7.01,0.2,rain,,239
2017-10-17 21:00:00,14.05,0,0.21,Partly Cloudy,14.05,0.4,-4.93,0.26,rain,,209
2017-10-17 22:00:00,12.9,0,0.66,Partly Cloudy,12.9,0.39,-3.74,0.31,rain,,207
2017-10-17 23:00:00,11.96,0,0.61,Partly Cloudy,11.96,0.39,-3.53,0.34,rain,,187
2017-10-18 00:00:00,10.99,0,0.22,Partly Cloudy,10.99,0.39,-2.03,0.4,rain,,188
2017-10-18 01:00:00,10.14,0,0.1,Partly Cloudy,10.14,0.39,-1.41,0.44,rain,,180
2017-10-18 02:00:00,9.5,0,1.0,Partly Cloudy,9.5,0.4,-2.39,0.43,rain,,185
2017-10-18 03:00:00,9.24,0,0.29,Partly Cloudy,9.24,0.41,-1.58,0.47,rain,,176
2017-10-18 04:00:00,8.54,0,0.24,Partly Cloudy,8.54,0.42,-1.33,0.5,rain,,171
2017-10-18 05:00:00,7.33,0,0.72,Partly Cloudy,7.33,0.44,-1.42,0.54,rain,,173
2017-10-18 06:00:00,6.33,0,0.26,Partly Cloudy,6.33,0.45,-0.22,0.63,rain,,180
2017-10-18 07:00:00,11.2,1,0.51,Partly Cloudy,11.2,0.46,-0.29,0.45,rain,,165
2017-10-18 08:00:00,14.99,3,1.45,Partly Cloudy,14.99,0.48,-1.18,0.33,rain,,147
2017-10-18 09:00:00,18.16,5,0.3,Partly Cloudy,18.16,0.49,-1.07,0.27,rain,,150
2017-10-18 10:00:00,20.4,7,0.25,Partly Cloudy,20.4,0.5,-1.52,0.23,rain,,344
2017-10-18 11:00:00,22.89,10,1.37,Clear,22.89,0.13,-2.17,0.19,rain,,359
2017-10-18 12:00:00,23.54,8,1.89,Partly Cloudy,23.54,0.51,-0.84,0.2,rain,,359
2017-10-18 13:00:00,24.97,8,1.46,Partly Cloudy,24.97,0.51,-1.08,0.18,rain,,359
2017-10-18 14:00:00,25.27,6,2.99,Partly Cloudy,25.27,0.51,-2.57,0.16,rain,,348
2017-10-18 15:00:00,25.33,4,1.66,Partly Cloudy,25.33,0.5,-1.02,0.18,rain,,351
2017-10-18 16:00:00,25.18,2,1.39,Partly Cloudy,25.18,0.49,-1.49,0.17,rain,,351
2017-10-18 17:00:00,24.78,1,2.36,Partly Cloudy,24.78,0.48,-2.88,0.16,rain,,340
2017-10-18 18:00:00,23.3,0,0.68,Partly Cloudy,23.3,0.46,-1.68,0.19,rain,,351
2017-10-18 19:00:00,20.41,0,0.12,Partly Cloudy,20.41,0.44,-0.32,0.25,rain,,353
2017-10-18 20:00:00,17.91,0,0.33,Partly Cloudy,17.91,0.42,0.99,0.32,rain,,0
2017-10-18 21:00:00,17.02,0,0.49,Partly Cloudy,17.02,0.41,5.43,0.46,rain,,47
2017-10-18 22:00:00,17.13,0,0.66,Partly Cloudy,17.13,0.4,8.68,0.58,rain,,45
2017-10-18 23:00:00,16.52,0,1.45,Partly Cloudy,16.52,0.39,9.4,0.63,rain,,39
2017-10-19 00:00:00,15.82,0,0.9,Partly Cloudy,15.82,0.39,9.97,0.68,rain,,44
2017-10-19 01:00:00,14.36,0,0.69,Partly Cloudy,14.36,0.39,9.97,0.75,rain,,46
2017-10-19 02:00:00,13.56,0,1.15,Partly Cloudy,13.56,0.4,9.42,0.76,rain,,32
2017-10-19 03:00:00,12.85,0,0.61,Partly Cloudy,12.85,0.41,9.83,0.82,rain,,46
2017-10-19 04:00:00,11.97,0,0.5,Partly Cloudy,11.97,0.43,9.64,0.86,rain,,58
2017-10-19 05:00:00,11.16,0,0.84,Clear,11.16,0.13,9.22,0.88,rain,,42
2017-10-19 06:00:00,10.81,0,0.23,Partly Cloudy,10.81,0.46,9.24,0.9,rain,,13
2017-10-19 07:00:00,13.6,1,0.87,Partly Cloudy,13.6,0.47,10.13,0.8,rain,,61
2017-10-19 08:00:00,16.43,3,1.99,Partly Cloudy,16.43,0.48,10.46,0.68,rain,,28
2017-10-19 09:00:00,18.99,5,1.53,Partly Cloudy,18.99,0.49,11.52,0.62,rain,,10
2017-10-19 10:00:00,21.38,7,1.78,Partly Cloudy,21.38,0.5,11.55,0.54,rain,,357
2017-10-19 11:00:00,23.57,8,2.19,Partly Cloudy,23.57,0.51,11.43,0.46,rain,,359
2017-10-19 12:00:00,25.72,8,2.0,Partly Cloudy,25.72,0.51,10.99,0.4,rain,,354
2017-10-19 13:00:00,27.11,8,2.19,Partly Cloudy,27.11,0.52,10.29,0.35,rain,,348
2017-10-19 14:00:00,28.58,8,3.1,Clear,28.58,0.13,8.1,0.28,rain,,329
2017-10-19 15:00:00,28.97,4,2.26,Partly Cloudy,28.97,0.51,8.26,0.27,rain,,321
2017-10-19 16:00:00,28.84,2,1.94,Partly Cloudy,28.84,0.5,8.2,0.27,rain,,320
2017-10-19 17:00:00,28.18,1,2.57,Clear,28.18,0.21,7.45,0.27,rain,,324
2017-10-19 18:00:00,26.52,0,0.93,Partly Cloudy,26.52,0.47,8.02,0.31,rain,,330
2017-10-19 19:00:00,24.41,0,0.26,Partly Cloudy,24.41,0.45,8.03,0.35,rain,,295
2017-10-19 20:00:00,22.41,0,0.41,Partly Cloudy,22.41,0.43,6.99,0.37,rain,,279
2017-10-19 21:00:00,20.62,0,0.38,Partly Cloudy,20.62,0.41,8.74,0.46,rain,,270
2017-10-19 22:00:00,19.86,0,0.17,Partly Cloudy,19.86,0.4,8.86,0.49,rain,,229
2017-10-19 23:00:00,20.18,0,0.21,Partly Cloudy,20.18,0.54,7.66,0.44,rain,,204
2017-10-20 00:00:00,19.42,0,0.0,Partly Cloudy,19.42,0.39,8.96,0.51,rain,,204
2017-10-20 01:00:00,18.73,0,0.15,Partly Cloudy,18.73,0.4,9.04,0.53,rain,,272
2017-10-20 02:00:00,18.18,0,0.22,Partly Cloudy,18.18,0.55,7.76,0.51,rain,,211
2017-10-20 03:00:00,16.68,0,0.03,Partly Cloudy,16.68,0.42,8.48,0.58,rain,,180
2017-10-20 04:00:00,15.46,0,0.12,Partly Cloudy,15.46,0.43,8.26,0.62,rain,,292
2017-10-20 05:00:00,14.43,0,0.15,Partly Cloudy,14.43,0.28,7.61,0.64,rain,,187
2017-10-20 06:00:00,13.83,0,0.07,Partly Cloudy,13.83,0.46,8.43,0.7,rain,,251
2017-10-20 07:00:00,15.65,1,0.02,Partly Cloudy,15.65,0.47,9.12,0.65,rain,,66
2017-10-20 08:00:00,19.42,3,0.39,Mostly Cloudy,19.42,0.75,9.4,0.52,rain,,79
2017-10-20 09:00:00,21.74,4,0.47,Mostly Cloudy,21.74,0.75,10.08,0.47,rain,,51
2017-10-20 10:00:00,24.23,7,1.36,Partly Cloudy,24.23,0.5,10.79,0.43,rain,,3
2017-10-20 11:00:00,26.07,10,1.94,Clear,26.07,0.22,11.83,0.41,rain,,6
2017-10-20 12:00:00,27.51,8,1.28,Partly Cloudy,27.51,0.52,11.46,0.37,rain,,343
2017-10-20 13:00:00,27.84,10,1.74,Clear,27.84,0.19,10.67,0.34,rain,,327
2017-10-20 14:00:00,28.59,7,2.9,Partly Cloudy,28.59,0.42,9.49,0.3,rain,,327
2017-10-20 15:00:00,28.81,5,2.09,Clear,28.81,0.19,8.18,0.27,rain,,318
2017-10-20 16:00:00,28.26,2,1.93,Partly Cloudy,28.26,0.36,5.68,0.24,rain,,276
2017-10-20 17:00:00,27.76,1,1.68,Partly Cloudy,27.76,0.56,3.85,0.22,rain,,255
