datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2016-10-31 00:00:00,20.53,0,0.0,Partly Cloudy,20.53,0.44,8.09,0.45,rain,,
2016-10-31 01:00:00,20.0,0,0.0,Partly Cloudy,20.0,0.45,6.18,0.41,rain,,
2016-10-31 02:00:00,21.4,0,0.69,Partly Cloudy,21.4,0.25,3.61,0.31,rain,,255.0
2016-10-31 03:00:00,19.36,0,0.79,Partly Cloudy,19.36,0.46,-14.53,0.09,rain,,230.0
2016-10-31 04:00:00,17.45,0,0.66,Partly Cloudy,17.45,0.46,8.89,0.57,rain,,110.0
2016-10-31 05:00:00,17.89,0,0.06,Partly Cloudy,17.89,0.28,6.2,0.46,rain,,124.0
2016-10-31 06:00:00,17.15,0,0.22,Partly Cloudy,17.15,0.48,8.51,0.57,rain,,180.0
2016-10-31 07:00:00,19.62,1,0.24,Clear,19.62,0.19,7.56,0.46,rain,1010.2,270.0
2016-10-31 08:00:00,25.17,3,1.03,Clear,25.17,0.13,4.47,0.26,rain,1010.2,320.0
2016-10-31 09:00:00,28.0,5,0.95,Partly Cloudy,28.0,0.53,4.15,0.22,rain,1010.2,317.0
2016-10-31 10:00:00,30.18,7,1.34,Partly Cloudy,30.18,0.54,2.87,0.18,rain,1010.2,317.0
2016-10-31 11:00:00,31.83,11,2.77,Clear,31.83,0.13,1.74,0.15,rain,1010.2,289.0
2016-10-31 12:00:00,32.36,8,0.99,Partly Cloudy,32.36,0.56,2.77,0.15,rain,1010.2,291.0
2016-10-31 13:00:00,33.61,8,0.62,Partly Cloudy,33.61,0.56,3.62,0.15,rain,1010.2,280.0
2016-10-31 14:00:00,33.61,7,2.75,Partly Cloudy,33.61,0.36,2.98,0.15,rain,1010.2,279.0
2016-10-31 15:00:00,33.62,5,1.26,Partly Cloudy,33.62,0.44,3.33,0.15,rain,1010.2,259.0
2016-10-31 16:00:00,33.34,2,1.82,Partly Cloudy,33.34,0.4,2.69,0.14,rain,1010.2,270.0
2016-10-31 17:00:00,31.68,1,1.82,Mostly Cloudy,31.68,0.78,2.58,0.16,rain,1010.2,267.0
2016-10-31 18:00:00,30.03,0,1.23,Partly Cloudy,30.03,0.59,3.61,0.19,rain,1010.2,259.0
2016-10-31 19:00:00,28.96,0,0.19,Clear,28.96,0.19,4.46,0.21,rain,1010.2,208.0
2016-10-31 20:00:00,26.47,0,0.42,Partly Cloudy,26.47,0.46,4.13,0.24,rain,1010.2,131.0
2016-10-31 21:00:00,26.46,0,0.18,Clear,26.46,0.19,4.59,0.25,rain,1010.2,21.0
2016-10-31 22:00:00,23.53,0,0.23,Partly Cloudy,23.53,0.45,4.74,0.3,rain,1010.2,270.0
2016-10-31 23:00:00,23.02,0,0.21,Mostly Cloudy,23.02,0.63,6.19,0.34,rain,1010.2,315.0
2016-11-01 00:00:00,22.58,0,0.04,Partly Cloudy,22.58,0.45,5.2,0.32,rain,1010.2,90.0
2016-11-01 01:00:00,21.17,0,0.0,Partly Cloudy,21.17,0.45,6.51,0.39,rain,1010.2,90.0
2016-11-01 02:00:00,20.9,0,0.46,Partly Cloudy,20.9,0.46,6.47,0.39,rain,1010.2,150.0
2016-11-01 03:00:00,19.72,0,0.12,Partly Cloudy,19.72,0.46,7.46,0.45,rain,1010.2,156.0
2016-11-01 04:00:00,19.77,0,0.09,Partly Cloudy,19.77,0.47,8.3,0.48,rain,1010.2,90.0
2016-11-01 05:00:00,18.03,0,0.52,Partly Cloudy,18.03,0.32,8.53,0.54,rain,1010.2,74.0
2016-11-01 06:00:00,18.27,0,0.22,Partly Cloudy,18.27,0.49,9.1,0.55,rain,1010.2,57.0
2016-11-01 07:00:00,21.41,1,1.02,Partly Cloudy,21.41,0.5,10.57,0.5,rain,1010.2,54.0
2016-11-01 08:00:00,21.68,3,1.19,Mostly Cloudy,21.68,0.79,11.64,0.53,rain,1010.2,180.0
2016-11-01 09:00:00,23.07,5,0.67,Partly Cloudy,23.07,0.53,11.88,0.49,rain,1010.2,134.0
2016-11-01 10:00:00,24.24,7,0.91,Partly Cloudy,24.24,0.55,10.9,0.43,rain,1010.2,132.0
2016-11-01 11:00:00,26.65,8,1.1,Mostly Cloudy,26.65,0.62,11.26,0.38,rain,1010.2,9.0
2016-11-01 12:00:00,27.78,8,0.5,Partly Cloudy,27.78,0.56,11.45,0.36,rain,1010.2,1.0
2016-11-01 13:00:00,29.2,7,1.5,Mostly Cloudy,29.2,0.75,9.61,0.3,rain,1010.2,8.0
2016-11-01 14:00:00,30.71,8,1.92,Partly Cloudy,30.71,0.25,8.41,0.25,rain,1010.2,348.0
2016-11-01 15:00:00,24.01,5,4.26,Partly Cloudy,24.01,0.27,9.41,0.4,rain,1010.2,1.0
2016-11-01 16:00:00,22.73,3,0.59,Partly Cloudy,22.73,0.26,13.23,0.55,rain,1010.2,346.0
2016-11-01 17:00:00,22.08,1,0.44,Mostly Cloudy,22.08,0.75,14.23,0.61,rain,1010.2,6.0
2016-11-01 18:00:00,21.96,0,0.87,Partly Cloudy,21.96,0.44,13.09,0.57,rain,1010.2,332.0
2016-11-01 19:00:00,20.48,0,0.0,Clear,20.48,0.19,12.33,0.6,rain,1010.2,332.0
2016-11-01 20:00:00,19.59,0,0.12,Partly Cloudy,19.59,0.36,11.79,0.61,rain,1010.2,9.0
2016-11-01 21:00:00,19.6,0,0.16,Clear,19.6,0.22,12.3,0.63,rain,1010.2,50.0
2016-11-01 22:00:00,19.2,0,0.93,Clear,19.2,0.22,12.53,0.65,rain,1010.2,80.0
2016-11-01 23:00:00,18.98,0,1.99,Partly Cloudy,18.98,0.49,12.54,0.66,rain,1010.2,63.0
2016-11-02 00:00:00,18.1,0,0.85,Partly Cloudy,18.1,0.45,12.38,0.69,rain,1010.2,43.0
2016-11-02 01:00:00,17.56,0,0.67,Partly Cloudy,17.56,0.45,12.57,0.73,rain,1010.2,27.0
2016-11-02 02:00:00,17.14,0,1.06,Partly Cloudy,17.14,0.46,12.53,0.74,rain,1010.2,37.0
2016-11-02 03:00:00,16.84,0,0.17,Partly Cloudy,16.84,0.46,12.87,0.77,rain,1010.2,30.0
2016-11-02 04:00:00,16.66,0,0.25,Partly Cloudy,16.66,0.47,13.63,0.82,rain,1010.2,30.0
2016-11-02 05:00:00,16.54,0,0.68,Partly Cloudy,16.54,0.25,13.28,0.81,rain,1010.2,48.0
2016-11-02 06:00:00,16.6,0,0.48,Partly Cloudy,16.6,0.49,13.56,0.82,rain,1010.2,49.0
2016-11-02 07:00:00,18.71,1,1.81,Partly Cloudy,18.71,0.44,13.89,0.74,rain,1010.2,13.0
2016-11-02 08:00:00,20.76,3,3.74,Clear,20.76,0.2,14.29,0.67,rain,1010.2,12.0
2016-11-02 09:00:00,21.85,5,2.16,Partly Cloudy,21.85,0.44,14.44,0.63,rain,1010.2,356.0
2016-11-02 10:00:00,23.54,8,1.95,Partly Cloudy,23.54,0.44,14.73,0.58,rain,1010.2,0.0
2016-11-02 11:00:00,25.6,9,2.65,Partly Cloudy,25.6,0.46,14.22,0.49,rain,1010.2,357.0
2016-11-02 12:00:00,26.38,9,1.74,Partly Cloudy,26.38,0.44,14.62,0.48,rain,1010.2,5.0
