datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2018-11-13 00:00:00,15.61,0,5.09,Clear,15.61,0.19,13.0,0.84,rain,1015.62,30
2018-11-13 01:00:00,15.61,0,6.2,Partly Cloudy,15.61,0.44,11.99,0.79,rain,1015.56,30
2018-11-13 02:00:00,16.61,0,6.2,Mostly Cloudy,16.61,0.75,13.0,0.79,rain,1015.11,30
2018-11-13 03:00:00,16.61,0,6.2,Mostly Cloudy,16.61,0.75,11.99,0.74,rain,1015.08,30
2018-11-13 04:00:00,15.61,0,6.7,Mostly Cloudy,15.61,0.75,13.0,0.84,rain,1015.21,30
2018-11-13 05:00:00,15.61,0,6.7,Mostly Cloudy,15.61,0.75,13.0,0.84,rain,1015.46,30
2018-11-13 06:00:00,16.61,0,5.09,Mostly Cloudy,16.61,0.75,13.0,0.79,rain,1015.9,11
2018-11-13 07:00:00,17.61,1,4.1,Overcast,17.61,1.0,13.0,0.74,rain,1016.45,11
2018-11-13 08:00:00,17.61,2,3.6,Overcast,17.61,1.0,13.0,0.74,rain,1016.94,350
2018-11-13 09:00:00,18.62,3,4.6,Overcast,18.62,1.0,13.0,0.7,rain,1017.11,0
2018-11-13 10:00:00,20.62,5,3.1,Mostly Cloudy,20.62,0.75,10.99,0.54,rain,1017.11,11
2018-11-13 11:00:00,20.62,6,4.1,Mostly Cloudy,20.62,0.75,11.99,0.58,rain,1017.05,300
2018-11-13 12:00:00,22.61,9,4.1,Partly Cloudy,22.61,0.44,10.98,0.48,rain,1016.89,290
2018-11-13 13:00:00,22.61,5,5.7,Overcast,22.61,1.0,11.99,0.51,rain,1016.69,290
2018-11-13 14:00:00,23.61,5,6.7,Overcast,23.61,0.98,12.99,0.51,rain,1016.53,300
2018-11-13 15:00:00,22.61,5,6.7,Mostly Cloudy,22.61,0.87,12.99,0.55,rain,1016.44,300
2018-11-13 16:00:00,21.62,4,6.2,Mostly Cloudy,21.62,0.73,13.99,0.62,rain,1016.16,320
2018-11-13 17:00:00,22.61,2,5.09,Mostly Cloudy,22.61,0.63,14.99,0.62,rain,1016.0,330
2018-11-13 18:00:00,20.62,1,5.7,Mostly Cloudy,20.62,0.61,14.99,0.7,rain,1016.07,350
2018-11-13 19:00:00,19.61,0,3.1,Mostly Cloudy,19.61,0.63,14.99,0.75,rain,1016.28,330
2018-11-13 20:00:00,18.62,0,2.6,Mostly Cloudy,18.62,0.68,14.99,0.79,rain,1016.58,330
2018-11-13 21:00:00,16.61,0,2.1,Mostly Cloudy,16.68,0.77,15.0,0.9,rain,1016.84,140
2018-11-13 22:00:00,16.61,0,2.1,Mostly Cloudy,16.68,0.88,15.0,0.9,rain,1017.1,140
2018-11-13 23:00:00,16.61,0,3.6,Mostly Cloudy,16.84,0.75,16.0,0.96,rain,1017.16,161
2018-11-14 00:00:00,16.61,0,3.6,Mostly Cloudy,16.84,0.75,16.0,0.96,rain,1016.78,161
2018-11-14 01:00:00,16.61,0,4.1,Overcast,16.84,1.0,16.0,0.96,rain,1016.2,200
2018-11-14 02:00:00,16.61,0,4.1,Mostly Cloudy,16.84,0.75,16.0,0.96,rain,1015.43,191
2018-11-14 03:00:00,16.61,0,4.6,Mostly Cloudy,16.84,0.75,16.0,0.96,rain,1015.15,210
2018-11-14 04:00:00,16.61,0,3.6,Mostly Cloudy,16.68,0.75,15.0,0.9,rain,1015.15,210
2018-11-14 05:00:00,16.61,0,4.6,Partly Cloudy,16.68,0.44,15.0,0.9,rain,1015.24,221
2018-11-14 06:00:00,16.61,0,5.09,Clear,16.68,0.19,15.0,0.9,rain,1015.42,221
2018-11-14 07:00:00,16.61,1,2.6,Partly Cloudy,16.68,0.49,15.0,0.9,rain,1015.69,210
2018-11-14 08:00:00,18.62,2,3.6,Partly Cloudy,18.62,0.37,14.99,0.79,rain,1015.87,210
2018-11-14 09:00:00,19.61,4,2.6,Clear,19.61,0.23,14.99,0.75,rain,1016.12,240
2018-11-14 10:00:00,22.61,7,2.6,Clear,22.61,0.1,14.99,0.62,rain,1016.01,240
2018-11-14 11:00:00,22.61,10,3.1,Clear,22.61,0.0,14.99,0.62,rain,1015.82,251
2018-11-14 12:00:00,23.61,12,4.1,Clear,23.61,0.0,13.99,0.55,rain,1015.52,240
2018-11-14 13:00:00,24.61,12,5.09,Clear,24.61,0.0,14.98,0.55,rain,1015.17,200
2018-11-14 14:00:00,23.61,10,5.7,Clear,23.61,0.0,14.99,0.59,rain,1015.03,170
2018-11-14 15:00:00,23.61,8,6.7,Clear,23.65,0.0,15.99,0.62,rain,1014.96,191
2018-11-14 16:00:00,22.61,4,7.2,Clear,22.77,0.19,16.99,0.71,rain,1014.79,180
2018-11-14 17:00:00,20.62,2,7.2,Partly Cloudy,20.82,0.44,16.99,0.8,rain,1014.76,200
2018-11-14 18:00:00,20.62,1,7.2,Partly Cloudy,20.82,0.44,16.99,0.8,rain,1014.93,200
