datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2018-02-07 06:00:00,18.92,0,0.88,Clear,18.92,0.19,14.48,0.76,rain,1012.8,161
2018-02-07 07:00:00,19.01,0,0.92,Clear,19.01,0.19,14.67,0.76,rain,1012.91,213
2018-02-07 08:00:00,20.58,1,2.71,Clear,20.58,0.23,15.06,0.71,rain,1013.9,155
2018-02-07 09:00:00,22.75,3,1.14,Clear,22.75,0.19,15.48,0.64,rain,1013.0,184
2018-02-07 10:00:00,23.71,5,1.1,Clear,23.74,0.19,15.87,0.62,rain,1012.91,188
2018-02-07 11:00:00,26.17,7,2.75,Clear,26.17,0.19,14.34,0.48,rain,1012.3,150
2018-02-07 12:00:00,27.64,8,1.94,Partly Cloudy,27.71,0.39,14.72,0.45,rain,1011.5,205
2018-02-07 13:00:00,27.43,9,2.67,Partly Cloudy,27.44,0.37,14.13,0.44,rain,1011.0,212
2018-02-07 14:00:00,28.63,9,1.55,Clear,28.63,0.13,14.21,0.41,rain,1010.59,186
2018-02-07 15:00:00,29.82,7,1.21,Partly Cloudy,29.82,0.35,14.37,0.39,rain,1009.19,226
2018-02-07 16:00:00,29.36,5,1.73,Partly Cloudy,29.36,0.34,14.36,0.4,rain,1009.19,199
2018-02-07 17:00:00,27.77,3,3.31,Partly Cloudy,27.79,0.34,14.66,0.45,rain,1008.0,187
2018-02-07 18:00:00,27.79,1,0.96,Partly Cloudy,27.89,0.34,15.04,0.46,rain,1007.31,152
2018-02-07 19:00:00,26.26,0,1.75,Partly Cloudy,26.29,0.34,15.63,0.52,rain,1007.21,164
2018-02-07 20:00:00,23.78,0,1.96,Partly Cloudy,23.78,0.38,15.12,0.58,rain,1007.7,163
2018-02-07 21:00:00,22.71,0,1.1,Partly Cloudy,22.73,0.34,15.83,0.65,rain,1007.31,166
2018-02-07 22:00:00,21.84,0,1.01,Partly Cloudy,21.87,0.34,15.76,0.68,rain,1007.8,174
2018-02-07 23:00:00,21.89,0,0.73,Partly Cloudy,21.89,0.34,15.24,0.66,rain,1007.88,176
2018-02-08 00:00:00,21.83,0,0.79,Partly Cloudy,21.84,0.34,15.66,0.68,rain,1006.4,152
2018-02-08 01:00:00,21.5,0,0.62,Partly Cloudy,21.5,0.33,14.93,0.66,rain,1006.31,256
2018-02-08 02:00:00,20.19,0,0.12,Partly Cloudy,20.19,0.33,14.46,0.7,rain,1005.78,313
2018-02-08 03:00:00,20.29,0,0.19,Partly Cloudy,20.29,0.34,15.1,0.72,rain,1004.81,103
2018-02-08 04:00:00,20.11,0,0.17,Partly Cloudy,20.11,0.35,15.04,0.73,rain,1004.81,90
2018-02-08 05:00:00,19.73,0,0.82,Partly Cloudy,19.73,0.36,14.67,0.73,rain,1003.97,8
2018-02-08 06:00:00,19.62,0,0.1,Partly Cloudy,19.62,0.38,14.83,0.74,rain,1004.0,350
2018-02-08 07:00:00,19.81,0,0.31,Partly Cloudy,19.81,0.39,14.17,0.7,rain,1004.39,0
2018-02-08 08:00:00,21.89,1,3.31,Mostly Cloudy,21.89,0.75,15.22,0.66,rain,1005.11,331
2018-02-08 09:00:00,24.16,3,1.08,Partly Cloudy,24.18,0.4,15.68,0.59,rain,1005.59,340
2018-02-08 10:00:00,27.64,5,1.7,Partly Cloudy,28.11,0.4,16.46,0.51,rain,1005.5,347
2018-02-08 11:00:00,30.29,7,1.6,Partly Cloudy,30.29,0.4,14.54,0.38,rain,1005.7,316
2018-02-08 12:00:00,31.52,8,1.99,Partly Cloudy,31.52,0.38,13.14,0.33,rain,1005.59,306
2018-02-08 13:00:00,30.51,9,1.9,Partly Cloudy,30.62,0.37,16.28,0.42,rain,1005.1,291
2018-02-08 14:00:00,26.35,8,3.0,Partly Cloudy,26.51,0.36,16.94,0.56,rain,1005.42,308
2018-02-08 15:00:00,30.99,7,1.59,Partly Cloudy,31.02,0.35,16.12,0.41,rain,1005.01,286
2018-02-08 16:00:00,28.08,5,1.56,Partly Cloudy,28.65,0.34,17.02,0.51,rain,1004.39,297
2018-02-08 17:00:00,22.71,3,1.86,Partly Cloudy,22.89,0.34,17.23,0.71,rain,1005.21,274
2018-02-08 18:00:00,23.34,1,1.13,Partly Cloudy,23.69,0.34,18.67,0.75,rain,1005.01,265
2018-02-08 19:00:00,23.47,0,0.26,Partly Cloudy,23.74,0.34,18.06,0.72,rain,1005.69,114
2018-02-08 20:00:00,21.43,0,0.2,Partly Cloudy,21.61,0.34,16.92,0.75,rain,1006.14,186
2018-02-08 21:00:00,21.3,0,0.53,Partly Cloudy,21.51,0.34,17.21,0.78,rain,1006.4,312
2018-02-08 22:00:00,20.67,0,0.89,Clear,20.92,0.19,17.38,0.81,rain,1006.5,284
2018-02-08 23:00:00,19.39,0,1.72,Partly Cloudy,19.64,0.44,17.08,0.86,rain,1006.28,305
2018-02-09 00:00:00,19.77,0,0.92,Mostly Cloudy,20.05,0.75,17.38,0.86,rain,1006.1,311
2018-02-09 01:00:00,19.64,0,1.42,Partly Cloudy,19.9,0.44,17.19,0.86,rain,1006.31,321
2018-02-09 02:00:00,19.23,0,1.85,Mostly Cloudy,19.54,0.75,17.41,0.89,rain,1006.37,328
2018-02-09 03:00:00,19.13,0,0.99,Mostly Cloudy,19.34,0.75,16.74,0.86,rain,1006.2,6
2018-02-09 04:00:00,19.41,0,1.72,Mostly Cloudy,19.67,0.75,17.13,0.87,rain,1006.0,341
2018-02-09 05:00:00,18.77,0,2.46,Mostly Cloudy,19.0,0.75,16.73,0.88,rain,1006.0,339
2018-02-09 06:00:00,19.65,0,1.6,Mostly Cloudy,19.88,0.75,17.01,0.85,rain,1006.6,356
2018-02-09 07:00:00,19.65,0,1.38,Mostly Cloudy,19.91,0.75,17.16,0.86,rain,1007.1,325
2018-02-09 08:00:00,19.06,1,4.49,Mostly Cloudy,19.24,0.75,16.51,0.85,rain,1007.35,334
2018-02-09 09:00:00,21.32,2,2.46,Mostly Cloudy,21.43,0.75,16.44,0.74,rain,1007.6,345
2018-02-09 10:00:00,21.59,5,1.46,Partly Cloudy,21.7,0.4,16.48,0.73,rain,1007.6,304
2018-02-09 11:00:00,22.88,7,5.18,Partly Cloudy,22.88,0.4,15.13,0.62,rain,1007.02,334
2018-02-09 12:00:00,24.38,8,3.22,Partly Cloudy,24.38,0.44,14.97,0.56,rain,1007.4,303
2018-02-09 13:00:00,26.17,9,1.6,Partly Cloudy,26.17,0.37,15.0,0.5,rain,1006.6,322
2018-02-09 14:00:00,23.77,7,6.75,Partly Cloudy,23.77,0.5,14.33,0.56,rain,1005.9,313
2018-02-09 15:00:00,24.07,7,3.67,Partly Cloudy,24.07,0.35,14.42,0.55,rain,1006.31,270
2018-02-09 16:00:00,23.97,5,2.16,Partly Cloudy,23.97,0.34,14.79,0.57,rain,1006.6,302
2018-02-09 17:00:00,21.92,2,7.37,Mostly Cloudy,21.92,0.75,14.92,0.64,rain,1005.2,324
2018-02-09 18:00:00,22.39,1,3.76,Mostly Cloudy,22.39,0.75,15.57,0.65,rain,1006.1,337
2018-02-09 19:00:00,22.34,0,5.0,Partly Cloudy,22.39,0.44,15.99,0.67,rain,1006.0,346
2018-02-09 20:00:00,20.23,0,6.44,Mostly Cloudy,20.28,0.75,15.74,0.75,rain,1006.32,329
2018-02-09 21:00:00,20.86,0,3.1,Mostly Cloudy,20.98,0.75,16.42,0.76,rain,1007.5,343
2018-02-09 22:00:00,18.49,0,1.6,Mostly Cloudy,18.63,0.75,16.04,0.86,rain,1008.19,276
2018-02-09 23:00:00,15.89,0,4.45,Partly Cloudy,15.98,0.34,14.81,0.93,rain,1009.37,244
2018-02-10 00:00:00,16.18,0,1.69,Mostly Cloudy,16.2,0.75,14.53,0.9,rain,1010.01,250
2018-02-10 01:00:00,15.82,0,1.6,Mostly Cloudy,15.82,0.75,13.7,0.87,rain,1010.01,239
2018-02-10 02:00:00,15.49,0,1.25,Mostly Cloudy,15.49,0.75,13.79,0.9,rain,1011.15,331
2018-02-10 03:00:00,15.8,0,0.66,Mostly Cloudy,15.8,0.75,14.16,0.9,rain,1011.5,0
2018-02-10 04:00:00,15.48,0,0.46,Partly Cloudy,15.48,0.44,13.82,0.9,rain,1011.39,318
2018-02-10 05:00:00,14.71,0,0.53,Partly Cloudy,14.71,0.36,13.27,0.91,rain,1011.81,288
2018-02-10 06:00:00,14.61,0,0.51,Partly Cloudy,14.61,0.44,13.23,0.91,rain,1012.51,347
2018-02-10 07:00:00,15.32,0,0.37,Partly Cloudy,15.32,0.44,13.3,0.88,rain,1013.23,241
2018-02-10 08:00:00,17.14,1,0.99,Partly Cloudy,17.14,0.48,13.18,0.78,rain,1014.31,343
2018-02-10 09:00:00,18.83,3,0.7,Clear,18.83,0.19,12.76,0.68,rain,1014.0,0
2018-02-10 10:00:00,20.26,5,1.32,Partly Cloudy,20.26,0.44,11.43,0.57,rain,1015.52,289
2018-02-10 11:00:00,20.93,6,2.56,Partly Cloudy,20.93,0.44,10.94,0.53,rain,1015.86,242
2018-02-10 12:00:00,22.14,8,2.36,Partly Cloudy,22.14,0.38,11.02,0.49,rain,1014.82,231
2018-02-10 13:00:00,21.39,8,3.5,Partly Cloudy,21.39,0.37,11.05,0.52,rain,1014.72,216
2018-02-10 14:00:00,22.57,8,3.47,Partly Cloudy,22.57,0.36,10.52,0.47,rain,1015.99,214
2018-02-10 15:00:00,23.55,7,3.48,Partly Cloudy,23.55,0.35,9.57,0.41,rain,1014.31,212
2018-02-10 16:00:00,24.08,5,2.36,Partly Cloudy,24.08,0.34,8.87,0.38,rain,1014.31,245
2018-02-10 17:00:00,21.48,3,3.14,Partly Cloudy,21.48,0.34,10.39,0.49,rain,1016.2,214
2018-02-10 18:00:00,21.79,1,2.63,Partly Cloudy,21.79,0.34,10.47,0.49,rain,1014.41,190
2018-02-10 19:00:00,20.55,0,2.53,Partly Cloudy,20.55,0.44,9.4,0.49,rain,1015.0,190
2018-02-10 20:00:00,18.73,0,2.79,Clear,18.73,0.19,8.42,0.51,rain,1017.97,175
2018-02-10 21:00:00,18.39,0,2.12,Partly Cloudy,18.39,0.34,8.78,0.54,rain,1015.5,163
2018-02-10 22:00:00,18.22,0,3.83,Partly Cloudy,18.22,0.34,9.47,0.57,rain,1017.0,155
2018-02-10 23:00:00,17.83,0,3.51,Partly Cloudy,17.83,0.34,10.26,0.61,rain,1018.18,157
2018-02-11 00:00:00,18.13,0,3.74,Partly Cloudy,18.13,0.33,9.84,0.58,rain,1016.44,157
2018-02-11 01:00:00,18.04,0,4.23,Partly Cloudy,18.04,0.33,9.44,0.57,rain,1015.94,151
2018-02-11 02:00:00,17.79,0,5.26,Partly Cloudy,17.79,0.33,10.11,0.61,rain,1016.4,148
2018-02-11 03:00:00,17.63,0,3.93,Partly Cloudy,17.63,0.34,8.92,0.57,rain,1014.46,157
2018-02-11 04:00:00,17.4,0,4.01,Partly Cloudy,17.4,0.35,8.75,0.57,rain,1013.76,144
2018-02-11 05:00:00,17.73,0,3.75,Partly Cloudy,17.73,0.36,9.46,0.58,rain,1014.18,142
2018-02-11 06:00:00,17.08,0,1.47,Partly Cloudy,17.08,0.37,9.62,0.62,rain,1014.39,200
2018-02-11 07:00:00,17.54,0,0.3,Partly Cloudy,17.54,0.39,9.68,0.6,rain,1013.65,136
2018-02-11 08:00:00,19.13,1,2.26,Mostly Cloudy,19.13,0.75,10.15,0.56,rain,1014.79,138
2018-02-11 09:00:00,20.59,3,1.93,Partly Cloudy,20.59,0.4,9.91,0.5,rain,1013.9,185
2018-02-11 10:00:00,22.67,5,0.51,Partly Cloudy,22.67,0.4,10.81,0.47,rain,1013.9,305
2018-02-11 11:00:00,25.54,8,1.99,Clear,25.54,0.0,10.61,0.39,rain,1014.84,137
2018-02-11 12:00:00,28.05,8,1.52,Partly Cloudy,28.05,0.38,11.42,0.36,rain,1013.0,193
2018-02-11 13:00:00,28.59,8,2.35,Partly Cloudy,28.59,0.37,12.81,0.38,rain,1012.86,224
2018-02-11 14:00:00,28.63,8,2.05,Partly Cloudy,28.63,0.36,11.48,0.35,rain,1013.11,167
2018-02-11 15:00:00,29.33,7,1.85,Partly Cloudy,29.33,0.34,10.82,0.32,rain,1011.8,200
2018-02-11 16:00:00,28.75,5,1.61,Partly Cloudy,28.75,0.34,12.18,0.36,rain,1011.05,211
2018-02-11 17:00:00,27.39,3,4.61,Partly Cloudy,27.39,0.38,13.06,0.41,rain,1012.25,157
2018-02-11 18:00:00,26.62,1,1.67,Partly Cloudy,26.62,0.34,13.73,0.45,rain,1010.9,158
2018-02-11 19:00:00,25.5,0,1.87,Partly Cloudy,25.5,0.34,13.56,0.48,rain,1010.9,166
2018-02-11 20:00:00,21.84,0,3.1,Partly Cloudy,21.84,0.34,13.86,0.61,rain,1016.54,175
2018-02-11 21:00:00,22.62,0,3.85,Partly Cloudy,22.62,0.34,13.07,0.55,rain,1011.6,149
2018-02-11 22:00:00,21.05,0,3.4,Partly Cloudy,21.05,0.34,14.38,0.66,rain,1011.6,157
2018-02-11 23:00:00,21.66,0,7.95,Clear,21.66,0.0,14.46,0.64,rain,1013.14,130
2018-02-12 00:00:00,20.67,0,5.55,Partly Cloudy,20.67,0.33,14.64,0.68,rain,1011.6,142
2018-02-12 01:00:00,20.79,0,5.49,Partly Cloudy,20.79,0.33,13.92,0.65,rain,1010.9,153
2018-02-12 02:00:00,19.97,0,2.9,Partly Cloudy,19.97,0.33,14.64,0.71,rain,1013.15,135
2018-02-12 03:00:00,20.77,0,3.74,Partly Cloudy,20.77,0.34,14.13,0.66,rain,1010.45,143
2018-02-12 04:00:00,19.83,0,3.55,Partly Cloudy,19.83,0.35,13.79,0.68,rain,1010.3,150
2018-02-12 05:00:00,19.89,0,3.43,Partly Cloudy,19.89,0.36,14.8,0.73,rain,1012.68,140
2018-02-12 06:00:00,20.23,0,1.37,Partly Cloudy,20.23,0.37,14.11,0.68,rain,1011.71,198
2018-02-12 07:00:00,20.56,0,1.65,Partly Cloudy,20.56,0.39,14.24,0.67,rain,1012.36,214
2018-02-12 08:00:00,21.37,1,0.46,Mostly Cloudy,21.37,0.75,14.91,0.67,rain,1015.3,143
2018-02-12 09:00:00,23.78,2,1.78,Partly Cloudy,23.78,0.4,14.01,0.54,rain,1012.4,110
2018-02-12 10:00:00,26.77,5,3.38,Partly Cloudy,27.22,0.4,15.56,0.5,rain,1013.9,159
2018-02-12 11:00:00,27.81,6,5.09,Partly Cloudy,27.98,0.39,15.37,0.47,rain,1015.92,137
2018-02-12 12:00:00,30.23,8,1.35,Partly Cloudy,30.23,0.38,15.11,0.4,rain,1015.69,204
2018-02-12 13:00:00,30.99,8,2.46,Partly Cloudy,30.99,0.37,15.11,0.38,rain,1015.4,178
2018-02-12 14:00:00,28.8,8,3.5,Partly Cloudy,28.8,0.36,14.89,0.43,rain,1016.07,153
2018-02-12 15:00:00,27.63,7,3.35,Clear,28.01,0.19,16.08,0.49,rain,1015.09,166
2018-02-12 16:00:00,26.8,5,1.77,Partly Cloudy,27.48,0.34,16.78,0.54,rain,1015.29,150
2018-02-12 17:00:00,27.53,3,8.46,Partly Cloudy,28.23,0.33,17.27,0.54,rain,1015.66,134
2018-02-12 18:00:00,26.01,1,3.08,Clear,26.11,0.19,16.35,0.55,rain,1014.99,161
2018-02-12 19:00:00,25.03,0,6.49,Clear,25.24,0.19,17.53,0.63,rain,1013.76,132
2018-02-12 20:00:00,23.73,0,5.5,Partly Cloudy,23.87,0.57,16.88,0.66,rain,1016.35,141
2018-02-12 21:00:00,24.22,0,3.71,Clear,24.31,0.19,16.4,0.62,rain,1014.36,162
2018-02-12 22:00:00,23.02,0,4.51,Clear,23.13,0.19,16.64,0.67,rain,1013.69,140
2018-02-12 23:00:00,22.28,0,4.57,Mostly Cloudy,22.42,0.75,16.77,0.71,rain,1016.47,117
2018-02-13 00:00:00,22.71,0,3.88,Mostly Cloudy,22.79,0.75,16.28,0.67,rain,1014.14,118
2018-02-13 01:00:00,23.11,0,3.46,Partly Cloudy,23.11,0.44,15.58,0.63,rain,1012.76,133
2018-02-13 02:00:00,21.59,0,4.22,Partly Cloudy,21.71,0.44,16.52,0.73,rain,1015.14,120
2018-02-13 03:00:00,22.26,0,2.19,Clear,22.33,0.19,16.26,0.69,rain,1013.2,159
2018-02-13 04:00:00,21.51,0,1.09,Clear,21.59,0.19,16.24,0.72,rain,1013.55,228
2018-02-13 05:00:00,20.74,0,1.8,Clear,20.82,0.19,16.08,0.75,rain,1013.43,153
2018-02-13 06:00:00,21.51,0,2.5,Partly Cloudy,21.62,0.37,16.46,0.73,rain,1012.61,128
2018-02-13 07:00:00,21.46,0,2.23,Partly Cloudy,21.61,0.39,16.73,0.75,rain,1012.65,130
2018-02-13 08:00:00,23.23,1,3.32,Partly Cloudy,23.38,0.5,16.94,0.68,rain,1014.09,132
2018-02-13 09:00:00,26.66,2,1.88,Partly Cloudy,27.56,0.4,17.77,0.58,rain,1013.03,148
2018-02-13 10:00:00,28.67,4,2.13,Partly Cloudy,29.1,0.4,16.79,0.49,rain,1013.47,155
2018-02-13 11:00:00,29.76,7,4.05,Clear,29.91,0.13,16.27,0.44,rain,1013.89,137
2018-02-13 12:00:00,32.26,8,2.49,Partly Cloudy,32.74,0.38,17.1,0.4,rain,1013.0,150
2018-02-13 13:00:00,32.32,9,2.28,Clear,32.51,0.19,16.45,0.39,rain,1012.66,173
2018-02-13 14:00:00,32.7,8,2.86,Partly Cloudy,32.93,0.35,16.51,0.38,rain,1012.7,166
2018-02-13 15:00:00,33.22,7,1.55,Partly Cloudy,33.42,0.34,16.37,0.37,rain,1011.5,189
2018-02-13 16:00:00,29.64,5,0.54,Partly Cloudy,30.09,0.34,17.03,0.47,rain,1011.5,204
2018-02-13 17:00:00,26.7,3,3.15,Partly Cloudy,27.63,0.33,17.91,0.59,rain,1012.84,185
2018-02-13 18:00:00,26.13,1,1.58,Partly Cloudy,26.37,0.33,17.78,0.6,rain,1011.71,168
2018-02-13 19:00:00,24.51,0,1.27,Clear,24.76,0.19,17.95,0.67,rain,1013.09,185
2018-02-13 20:00:00,22.48,0,2.47,Mostly Cloudy,22.68,0.6,17.31,0.73,rain,1013.18,162
2018-02-13 21:00:00,22.23,0,2.11,Partly Cloudy,22.52,0.34,17.97,0.77,rain,1012.01,177
2018-02-13 22:00:00,22.42,0,2.11,Rain,22.64,0.19,17.5,0.74,rain,1013.2,165
2018-02-13 23:00:00,23.92,0,4.76,Clear,24.22,0.19,18.28,0.71,rain,1012.81,123
2018-02-14 00:00:00,22.65,0,2.25,Clear,22.97,0.19,18.34,0.77,rain,1012.01,151
2018-02-14 01:00:00,24.58,0,1.01,Clear,24.87,0.19,18.33,0.68,rain,1010.7,135
2018-02-14 02:00:00,23.51,0,1.18,Partly Cloudy,23.79,0.33,18.15,0.72,rain,1010.58,129
2018-02-14 03:00:00,23.19,0,0.11,Partly Cloudy,23.48,0.34,18.13,0.73,rain,1009.7,58
2018-02-14 04:00:00,22.92,0,0.26,Partly Cloudy,23.19,0.35,17.92,0.73,rain,1009.4,134
2018-02-14 05:00:00,21.51,0,0.44,Partly Cloudy,21.76,0.36,17.59,0.78,rain,1010.17,326
2018-02-14 06:00:00,21.93,0,0.0,Partly Cloudy,22.19,0.37,17.8,0.77,rain,1010.3,326
2018-02-14 07:00:00,20.97,0,0.04,Partly Cloudy,21.2,0.39,17.24,0.79,rain,1010.3,0
2018-02-14 08:00:00,22.05,1,0.94,Partly Cloudy,22.25,0.31,17.25,0.74,rain,1011.87,144
2018-02-14 09:00:00,23.03,2,0.59,Partly Cloudy,23.32,0.4,18.16,0.74,rain,1011.79,207
2018-02-14 10:00:00,25.89,4,0.79,Partly Cloudy,26.22,0.4,18.69,0.65,rain,1011.9,194
2018-02-14 11:00:00,29.32,6,0.66,Partly Cloudy,30.59,0.39,18.93,0.54,rain,1012.29,204
2018-02-14 12:00:00,25.99,8,0.51,Partly Cloudy,26.31,0.38,18.58,0.64,rain,1014.08,225
2018-02-14 13:00:00,26.64,8,1.34,Partly Cloudy,27.89,0.37,19.27,0.64,rain,1013.79,193
2018-02-14 14:00:00,27.4,8,1.83,Partly Cloudy,28.53,0.35,18.71,0.59,rain,1011.25,166
2018-02-14 15:00:00,27.34,7,1.9,Partly Cloudy,28.71,0.34,19.43,0.62,rain,1009.79,208
2018-02-14 16:00:00,26.51,4,1.98,Mostly Cloudy,27.7,0.75,19.12,0.64,rain,1008.9,182
2018-02-14 17:00:00,24.29,2,3.05,Mostly Cloudy,24.64,0.75,18.78,0.71,rain,1009.35,165
2018-02-14 18:00:00,24.55,1,2.93,Mostly Cloudy,24.93,0.75,19.04,0.71,rain,1008.51,198
2018-02-14 19:00:00,23.09,0,2.22,Partly Cloudy,23.47,0.44,18.85,0.77,rain,1008.3,187
2018-02-14 20:00:00,22.15,0,4.59,Mostly Cloudy,22.42,0.81,17.86,0.77,rain,1009.89,170
2018-02-14 21:00:00,21.59,0,3.51,Partly Cloudy,21.89,0.44,17.99,0.8,rain,1009.4,154
2018-02-14 22:00:00,21.1,0,4.45,Clear,21.44,0.19,18.16,0.83,rain,1009.61,169
2018-02-14 23:00:00,20.5,0,4.3,Clear,20.82,0.19,17.83,0.85,rain,1010.41,160
2018-02-15 00:00:00,20.46,0,2.19,Clear,20.66,0.19,17.03,0.81,rain,1009.79,199
