datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2018-07-25 00:00:00,5.14,0,0.65,Clear,5.14,0.13,0.02,0.69,rain,,290
2018-07-25 01:00:00,6.26,0,0.87,Clear,6.26,0.13,0.02,0.64,rain,,251
2018-07-25 02:00:00,6.26,0,0.52,Clear,6.26,0.13,0.02,0.64,rain,,260
2018-07-25 03:00:00,4.77,0,0.38,Clear,4.77,0.14,-0.24,0.7,rain,,251
2018-07-25 04:00:00,4.83,0,0.46,Clear,4.83,0.14,-0.29,0.69,rain,,251
2018-07-25 05:00:00,3.83,0,0.65,Clear,3.83,0.15,0.02,0.76,rain,,210
2018-07-25 06:00:00,3.83,0,0.52,Clear,3.83,0.16,-0.24,0.75,rain,,210
2018-07-25 07:00:00,2.4,0,0.65,Clear,2.4,0.17,-0.57,0.81,rain,,221
2018-07-25 08:00:00,5.91,0,0.78,Clear,5.91,0.19,0.02,0.66,rain,,200
2018-07-25 09:00:00,12.32,1,1.18,Clear,12.32,0.2,0.43,0.44,rain,,201
2018-07-25 10:00:00,11.91,3,0.76,Clear,11.91,0.21,-0.66,0.42,rain,,15
2018-07-25 11:00:00,17.29,4,0.88,Clear,17.29,0.23,-2.49,0.26,rain,,279
2018-07-25 12:00:00,18.96,5,1.68,Clear,18.96,0.23,-3.56,0.21,rain,,294
2018-07-25 13:00:00,20.71,5,1.36,Clear,20.71,0.24,-3.31,0.2,rain,,311
2018-07-25 14:00:00,21.71,4,1.22,Clear,21.71,0.24,-5.06,0.16,rain,,296
2018-07-25 15:00:00,21.71,2,0.86,Clear,21.71,0.23,-5.2,0.16,rain,,323
2018-07-25 16:00:00,20.42,1,2.17,Clear,20.42,0.19,-2.98,0.2,rain,,301
2018-07-25 17:00:00,20.22,0,0.97,Clear,20.22,0.19,-4.06,0.19,rain,,74
2018-07-25 18:00:00,16.64,0,1.08,Clear,16.64,0.19,-1.01,0.3,rain,,328
2018-07-25 19:00:00,14.52,0,0.82,Clear,14.52,0.17,-1.01,0.34,rain,,323
2018-07-25 20:00:00,12.66,0,0.95,Clear,12.66,0.16,-0.29,0.41,rain,,236
2018-07-25 21:00:00,10.13,0,0.38,Clear,10.13,0.14,-0.57,0.47,rain,,251
2018-07-25 22:00:00,8.14,0,0.52,Clear,8.14,0.13,-0.57,0.54,rain,,281
2018-07-25 23:00:00,9.01,0,0.38,Clear,9.01,0.13,-0.42,0.52,rain,,221
2018-07-26 00:00:00,7.76,0,0.25,Clear,7.76,0.13,-1.49,0.52,rain,,161
2018-07-26 01:00:00,7.58,0,0.57,Clear,7.58,0.13,-2.05,0.5,rain,,216
2018-07-26 02:00:00,5.64,0,0.25,Clear,5.64,0.13,-1.98,0.58,rain,,170
2018-07-26 03:00:00,5.16,0,0.52,Clear,5.16,0.14,-1.98,0.6,rain,,161
2018-07-26 04:00:00,5.64,0,0.52,Clear,5.64,0.14,-1.98,0.58,rain,,180
2018-07-26 05:00:00,5.64,0,0.71,Clear,5.64,0.15,-1.98,0.58,rain,,200
2018-07-26 06:00:00,4.91,0,0.38,Clear,4.91,0.16,-1.98,0.61,rain,,251
2018-07-26 07:00:00,5.78,0,0.38,Clear,5.78,0.18,-2.48,0.55,rain,,183
2018-07-26 08:00:00,8.02,0,0.66,Clear,8.02,0.19,-0.27,0.56,rain,,148
2018-07-26 09:00:00,11.29,1,1.55,Clear,11.29,0.2,-1.57,0.41,rain,,97
2018-07-26 10:00:00,15.28,3,1.67,Clear,15.28,0.21,-1.12,0.32,rain,,90
2018-07-26 11:00:00,16.98,4,1.14,Clear,16.98,0.23,-2.72,0.26,rain,,45
2018-07-26 12:00:00,18.41,5,1.68,Clear,18.41,0.23,-3.13,0.23,rain,,54
2018-07-26 13:00:00,19.99,5,1.41,Clear,19.99,0.24,-4.24,0.19,rain,,339
2018-07-26 14:00:00,21.4,4,1.87,Clear,21.4,0.24,-4.93,0.17,rain,,345
2018-07-26 15:00:00,21.4,2,1.78,Clear,21.4,0.23,-6.43,0.15,rain,,22
2018-07-26 16:00:00,20.58,1,1.97,Clear,20.58,0.22,-5.86,0.16,rain,,339
2018-07-26 17:00:00,19.58,0,1.82,Clear,19.58,0.21,-6.24,0.17,rain,,352
2018-07-26 18:00:00,16.51,0,1.01,Clear,16.51,0.19,-5.04,0.22,rain,,319
2018-07-26 19:00:00,14.38,0,0.78,Clear,14.38,0.17,-4.47,0.27,rain,,341
2018-07-26 20:00:00,12.19,0,1.15,Clear,12.19,0.16,-4.91,0.3,rain,,0
2018-07-26 21:00:00,10.45,0,0.9,Clear,10.45,0.14,-4.16,0.36,rain,,341
2018-07-26 22:00:00,8.38,0,0.95,Clear,8.38,0.13,-3.97,0.41,rain,,330
2018-07-26 23:00:00,7.62,0,1.75,Clear,6.67,0.13,-3.97,0.44,rain,,0
2018-07-27 00:00:00,8.38,0,1.14,Clear,8.38,0.13,-3.78,0.42,rain,,9
2018-07-27 01:00:00,7.51,0,0.72,Clear,7.51,0.13,-2.72,0.48,rain,,24
2018-07-27 02:00:00,7.31,0,1.27,Clear,7.31,0.13,-1.01,0.56,rain,,26
2018-07-27 03:00:00,6.5,0,1.72,Clear,5.4,0.14,-0.74,0.6,rain,,12
2018-07-27 04:00:00,6.2,0,2.21,Clear,4.57,0.15,-1.11,0.59,rain,,350
2018-07-27 05:00:00,6.2,0,1.17,Clear,6.2,0.15,-0.75,0.61,rain,,350
2018-07-27 06:00:00,7.14,0,2.07,Clear,5.79,0.16,0.02,0.61,rain,,341
2018-07-27 07:00:00,4.91,0,1.03,Clear,4.91,0.18,-0.17,0.7,rain,,341
2018-07-27 08:00:00,9.09,0,0.42,Clear,9.09,0.19,0.38,0.54,rain,,272
2018-07-27 09:00:00,12.59,1,1.14,Clear,12.59,0.2,0.2,0.43,rain,,320
2018-07-27 10:00:00,14.54,3,1.04,Clear,14.54,0.22,0.43,0.38,rain,,324
2018-07-27 11:00:00,17.28,4,2.59,Clear,17.28,0.23,-0.88,0.29,rain,,293
2018-07-27 12:00:00,18.14,5,3.14,Clear,18.14,0.24,-1.25,0.27,rain,,300
2018-07-27 13:00:00,19.28,5,2.94,Clear,19.28,0.24,-2.62,0.23,rain,,306
