datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2018-02-26 00:00:00,16.54,0,1.92,Partly Cloudy,16.54,0.31,11.44,0.72,rain,1014.36,187
2018-02-26 01:00:00,16.01,0,0.0,Partly Cloudy,16.01,0.31,10.36,0.69,rain,1014.13,187
2018-02-26 02:00:00,16.09,0,0.58,Partly Cloudy,16.09,0.32,9.28,0.64,rain,1014.11,171
2018-02-26 03:00:00,15.49,0,0.22,Partly Cloudy,15.49,0.32,11.04,0.75,rain,1013.56,180
2018-02-26 04:00:00,14.73,0,0.16,Partly Cloudy,14.73,0.33,10.61,0.76,rain,1013.38,180
2018-02-26 05:00:00,13.97,0,0.34,Partly Cloudy,13.97,0.35,9.02,0.72,rain,1012.52,175
2018-02-26 06:00:00,14.22,0,0.0,Partly Cloudy,14.22,0.36,9.02,0.71,rain,1013.5,175
2018-02-26 07:00:00,13.83,0,0.0,Partly Cloudy,13.83,0.37,9.48,0.75,rain,1013.78,175
2018-02-26 08:00:00,16.77,1,0.9,Partly Cloudy,16.77,0.38,10.88,0.68,rain,1012.71,170
2018-02-26 09:00:00,19.5,2,1.01,Partly Cloudy,19.5,0.39,12.21,0.63,rain,1010.01,177
2018-02-26 10:00:00,22.13,4,0.55,Partly Cloudy,22.13,0.39,12.02,0.53,rain,1014.58,193
2018-02-26 11:00:00,25.75,6,0.04,Partly Cloudy,25.75,0.38,7.47,0.31,rain,1012.4,76
2018-02-26 12:00:00,24.62,7,0.75,Partly Cloudy,24.62,0.37,11.32,0.43,rain,1012.29,192
2018-02-26 13:00:00,23.54,8,0.21,Partly Cloudy,23.54,0.35,11.95,0.48,rain,1012.29,255
2018-02-26 14:00:00,29.76,8,0.69,Partly Cloudy,29.76,0.25,7.59,0.25,rain,1011.61,241
2018-02-26 15:00:00,25.28,6,1.07,Partly Cloudy,25.28,0.33,11.15,0.41,rain,1009.01,215
2018-02-26 16:00:00,30.49,4,0.21,Partly Cloudy,30.49,0.32,7.5,0.24,rain,1013.12,227
2018-02-26 17:00:00,26.47,2,2.58,Partly Cloudy,26.47,0.32,5.45,0.26,rain,1010.72,227
2018-02-26 18:00:00,26.05,1,0.59,Partly Cloudy,26.05,0.32,12.0,0.42,rain,1013.19,170
2018-02-26 19:00:00,21.8,0,1.22,Partly Cloudy,21.8,0.32,11.97,0.54,rain,1013.47,115
2018-02-26 20:00:00,21.11,0,2.67,Partly Cloudy,21.11,0.32,11.66,0.55,rain,1009.64,165
2018-02-26 21:00:00,19.74,0,1.34,Partly Cloudy,19.81,0.32,15.72,0.78,rain,1008.01,179
2018-02-26 22:00:00,18.82,0,2.15,Partly Cloudy,18.92,0.32,15.85,0.83,rain,1014.41,187
2018-02-26 23:00:00,18.02,0,1.3,Partly Cloudy,18.02,0.32,13.41,0.74,rain,1011.86,196
2018-02-27 00:00:00,18.26,0,1.69,Partly Cloudy,18.41,0.31,16.03,0.87,rain,1014.4,181
2018-02-27 01:00:00,17.74,0,1.02,Partly Cloudy,17.75,0.31,14.91,0.83,rain,1014.17,189
2018-02-27 02:00:00,16.32,0,1.83,Partly Cloudy,16.32,0.32,13.53,0.84,rain,1009.81,200
2018-02-27 03:00:00,17.1,0,2.3,Partly Cloudy,17.1,0.32,14.16,0.83,rain,1007.5,177
2018-02-27 04:00:00,16.78,0,1.55,Partly Cloudy,16.87,0.33,15.19,0.9,rain,1013.42,187
2018-02-27 05:00:00,15.66,0,1.22,Clear,15.66,0.19,13.26,0.86,rain,1011.26,208
2018-02-27 06:00:00,16.63,0,1.86,Clear,16.71,0.19,15.01,0.9,rain,1013.55,180
