datetime,temperature,uvIndex,windSpeed,summary,apparentTemperature,cloudCover,dewPoint,humidity,precipType,pressure,windBearing
2018-08-13 00:00:00,11.32,0,1.0,Mostly Cloudy,11.32,0.75,10.99,0.98,rain,1021.12,101
2018-08-13 01:00:00,11.32,0,1.0,Mostly Cloudy,11.32,0.75,9.99,0.92,rain,1020.88,41
2018-08-13 02:00:00,10.32,0,2.1,Mostly Cloudy,10.32,0.75,9.99,0.98,rain,1020.57,260
2018-08-13 03:00:00,10.32,0,1.5,Mostly Cloudy,10.32,0.75,9.99,0.98,rain,1020.3,221
2018-08-13 04:00:00,10.32,0,2.1,Mostly Cloudy,10.32,0.75,9.99,0.98,rain,1020.14,251
2018-08-13 05:00:00,9.31,0,1.5,Mostly Cloudy,8.87,0.75,9.31,1.0,rain,1020.14,20
2018-08-13 06:00:00,9.31,0,2.1,Mostly Cloudy,8.32,0.75,9.0,0.98,rain,1020.3,350
2018-08-13 07:00:00,10.32,0,2.6,Mostly Cloudy,10.32,0.75,9.99,0.98,rain,1020.58,20
2018-08-13 08:00:00,10.32,0,2.1,Mostly Cloudy,10.32,0.75,9.99,0.98,rain,1020.91,11
2018-08-13 09:00:00,11.32,1,3.6,Mostly Cloudy,11.32,0.75,9.99,0.92,rain,1021.19,41
2018-08-13 10:00:00,11.32,2,3.1,Mostly Cloudy,11.32,0.75,9.01,0.86,rain,1021.34,350
2018-08-13 11:00:00,12.32,2,4.6,Mostly Cloudy,12.32,0.75,9.0,0.8,rain,1021.32,341
2018-08-13 12:00:00,12.32,3,5.09,Mostly Cloudy,12.32,0.75,8.01,0.75,rain,1021.12,300
2018-08-13 13:00:00,13.32,3,4.6,Mostly Cloudy,13.32,0.75,6.99,0.66,rain,1020.78,281
2018-08-13 14:00:00,13.32,3,5.7,Mostly Cloudy,13.32,0.75,6.0,0.61,rain,1020.39,300
2018-08-13 15:00:00,13.32,2,5.7,Mostly Cloudy,13.32,0.75,6.0,0.61,rain,1020.05,300
2018-08-13 16:00:00,13.32,1,4.6,Partly Cloudy,13.32,0.44,5.0,0.57,rain,1019.83,300
2018-08-13 17:00:00,12.32,0,4.6,Partly Cloudy,12.32,0.44,5.0,0.61,rain,1019.79,290
2018-08-13 18:00:00,11.32,0,4.1,Mostly Cloudy,11.32,0.75,4.01,0.61,rain,1019.94,251
2018-08-13 19:00:00,11.32,0,2.6,Mostly Cloudy,11.32,0.75,5.0,0.65,rain,1020.23,260
2018-08-13 20:00:00,10.32,0,2.6,Mostly Cloudy,10.32,0.75,5.0,0.7,rain,1020.59,260
2018-08-13 21:00:00,10.32,0,3.1,Mostly Cloudy,10.32,0.75,6.0,0.75,rain,1020.91,11
2018-08-13 22:00:00,10.32,0,2.6,Mostly Cloudy,10.32,0.75,5.0,0.7,rain,1021.13,350
2018-08-13 23:00:00,10.32,0,3.1,Mostly Cloudy,10.32,0.75,5.0,0.7,rain,1021.19,11
2018-08-14 00:00:00,9.31,0,3.1,Mostly Cloudy,7.63,0.75,6.0,0.8,rain,1021.07,30
2018-08-14 01:00:00,9.31,0,4.1,Mostly Cloudy,7.11,0.75,6.0,0.8,rain,1020.83,41
2018-08-14 02:00:00,10.32,0,4.1,Mostly Cloudy,10.32,0.75,6.0,0.75,rain,1020.52,30
2018-08-14 03:00:00,9.31,0,4.6,Mostly Cloudy,6.89,0.75,5.0,0.74,rain,1020.25,20
2018-08-14 04:00:00,9.31,0,2.6,Mostly Cloudy,7.94,0.75,5.0,0.74,rain,1020.09,11
2018-08-14 05:00:00,8.32,0,3.1,Mostly Cloudy,6.43,0.75,4.01,0.74,rain,1020.09,30
2018-08-14 06:00:00,7.32,0,4.6,Partly Cloudy,4.42,0.44,5.0,0.85,rain,1020.25,30
2018-08-14 07:00:00,6.31,0,2.1,Clear,4.81,0.19,4.01,0.85,rain,1020.53,30
2018-08-14 08:00:00,7.32,0,4.1,Partly Cloudy,4.66,0.56,5.0,0.85,rain,1020.86,30
2018-08-14 09:00:00,10.32,1,4.1,Clear,10.32,0.19,5.0,0.7,rain,1021.14,30
2018-08-14 10:00:00,12.32,2,4.1,Partly Cloudy,12.32,0.44,5.0,0.61,rain,1021.29,41
2018-08-14 11:00:00,13.32,3,3.1,Mostly Cloudy,13.32,0.75,6.0,0.61,rain,1021.26,30
2018-08-14 12:00:00,14.32,3,3.1,Mostly Cloudy,14.32,0.75,6.0,0.57,rain,1021.06,320
2018-08-14 13:00:00,14.32,3,3.1,Mostly Cloudy,14.32,0.75,6.99,0.61,rain,1020.73,290
2018-08-14 14:00:00,14.32,3,3.1,Mostly Cloudy,14.32,0.75,6.0,0.57,rain,1020.34,290
2018-08-14 15:00:00,15.32,2,1.59,Partly Cloudy,15.32,0.44,6.99,0.58,rain,1020.0,104
2018-08-14 16:00:00,14.32,1,1.61,Partly Cloudy,14.32,0.44,6.99,0.61,rain,1019.78,114
2018-08-14 17:00:00,13.32,0,4.1,Mostly Cloudy,13.32,0.75,8.01,0.7,rain,1019.74,180
2018-08-14 18:00:00,13.32,0,4.1,Partly Cloudy,13.32,0.44,8.01,0.7,rain,1019.89,180
2018-08-14 19:00:00,12.32,0,3.6,Clear,12.32,0.19,8.01,0.75,rain,1020.18,191
2018-08-14 20:00:00,11.32,0,2.1,Clear,11.32,0.19,8.01,0.8,rain,1020.53,161
2018-08-14 21:00:00,10.32,0,2.6,Partly Cloudy,10.32,0.5,8.01,0.86,rain,1020.86,200
2018-08-14 22:00:00,8.32,0,2.1,Partly Cloudy,7.16,0.5,6.99,0.91,rain,1021.08,200
2018-08-14 23:00:00,7.32,0,2.1,Partly Cloudy,5.99,0.5,6.0,0.91,rain,1021.14,200
2018-08-15 00:00:00,6.31,0,2.1,Partly Cloudy,4.81,0.49,5.0,0.91,rain,1021.02,120
2018-08-15 01:00:00,7.32,0,2.1,Partly Cloudy,5.99,0.49,6.99,0.98,rain,1020.77,120
2018-08-15 02:00:00,5.32,0,1.5,Partly Cloudy,4.31,0.5,5.0,0.98,rain,1020.47,191
2018-08-15 03:00:00,5.32,0,2.1,Partly Cloudy,3.64,0.5,5.0,0.98,rain,1020.19,191
2018-08-15 04:00:00,6.31,0,2.1,Partly Cloudy,4.81,0.52,6.0,0.98,rain,1020.03,210
2018-08-15 05:00:00,6.31,0,2.1,Partly Cloudy,4.81,0.53,6.0,0.98,rain,1020.03,210
2018-08-15 06:00:00,5.32,0,1.8,Partly Cloudy,3.95,0.54,5.0,0.98,rain,1020.2,4
2018-08-15 07:00:00,6.31,0,1.87,Clear,5.02,0.19,6.31,1.0,rain,1020.48,3
2018-08-15 08:00:00,7.32,0,1.5,Clear,6.59,0.19,6.99,0.98,rain,1020.81,161
2018-08-15 09:00:00,11.32,1,1.0,Clear,11.32,0.19,8.01,0.8,rain,1021.08,221
2018-08-15 10:00:00,13.32,2,2.6,Clear,13.32,0.19,9.0,0.75,rain,1021.24,161
2018-08-15 11:00:00,14.32,3,4.6,Clear,14.32,0.19,8.01,0.66,rain,1021.21,170
2018-08-15 12:00:00,15.32,4,5.09,Clear,15.32,0.19,8.01,0.62,rain,1021.01,180
2018-08-15 13:00:00,15.32,4,6.2,Clear,15.32,0.19,6.99,0.58,rain,1020.67,191
2018-08-15 14:00:00,16.32,4,3.1,Clear,16.32,0.19,6.0,0.5,rain,1020.29,161
2018-08-15 15:00:00,16.32,2,4.1,Partly Cloudy,16.32,0.51,6.99,0.54,rain,1019.94,191
2018-08-15 16:00:00,16.32,1,4.6,Partly Cloudy,16.32,0.5,6.99,0.54,rain,1019.73,191
2018-08-15 17:00:00,15.32,0,3.6,Partly Cloudy,15.32,0.5,6.99,0.58,rain,1019.69,170
2018-08-15 18:00:00,13.32,0,4.6,Partly Cloudy,13.32,0.5,8.01,0.7,rain,1019.83,180
2018-08-15 19:00:00,11.32,0,2.1,Partly Cloudy,11.32,0.5,8.01,0.8,rain,1020.13,180
2018-08-15 20:00:00,10.32,0,2.1,Partly Cloudy,10.32,0.5,6.99,0.8,rain,1020.48,150
2018-08-15 21:00:00,10.32,0,1.0,Partly Cloudy,10.32,0.5,8.01,0.86,rain,1020.81,101
2018-08-15 22:00:00,8.32,0,1.0,Partly Cloudy,8.32,0.5,6.0,0.85,rain,1021.03,251
2018-08-15 23:00:00,7.32,0,1.5,Partly Cloudy,6.59,0.5,6.0,0.91,rain,1021.08,251
2018-08-16 00:00:00,7.32,0,1.5,Partly Cloudy,6.59,0.49,6.0,0.91,rain,1020.97,11
2018-08-16 01:00:00,6.31,0,2.6,Partly Cloudy,4.38,0.49,6.0,0.98,rain,1020.72,20
2018-08-16 02:00:00,6.31,0,2.6,Partly Cloudy,4.38,0.5,6.0,0.98,rain,1020.41,30
2018-08-16 03:00:00,6.31,0,3.6,Partly Cloudy,3.7,0.51,6.0,0.98,rain,1020.14,30
2018-08-16 04:00:00,6.31,0,4.1,Clear,3.42,0.19,6.0,0.98,rain,1019.98,41
2018-08-16 05:00:00,8.32,0,4.1,Partly Cloudy,5.89,0.44,6.99,0.91,rain,1019.98,50
2018-08-16 06:00:00,8.32,0,4.6,Partly Cloudy,5.66,0.44,6.99,0.91,rain,1020.14,41
2018-08-16 07:00:00,6.31,0,4.6,Clear,3.17,0.19,6.0,0.98,rain,1020.43,50
2018-08-16 08:00:00,7.32,0,4.6,Partly Cloudy,4.42,0.44,6.99,0.98,rain,1020.75,20
2018-08-16 09:00:00,11.32,1,8.21,Mostly Cloudy,11.32,0.75,8.01,0.8,rain,1021.03,341
2018-08-16 10:00:00,11.32,2,9.3,Mostly Cloudy,11.32,0.75,8.01,0.8,rain,1021.18,0
2018-08-16 11:00:00,13.32,3,9.8,Breezy and Mostly Cloudy,13.32,0.75,8.01,0.7,rain,1021.16,341
2018-08-16 12:00:00,13.32,3,10.3,Breezy and Mostly Cloudy,13.32,0.75,8.01,0.7,rain,1020.95,330
2018-08-16 13:00:00,13.32,3,9.3,Breezy and Mostly Cloudy,13.32,0.75,8.01,0.7,rain,1020.62,330
2018-08-16 14:00:00,14.32,3,8.8,Mostly Cloudy,14.32,0.75,8.01,0.66,rain,1020.23,330
2018-08-16 15:00:00,14.32,2,12.4,Windy and Mostly Cloudy,14.32,0.75,8.01,0.66,rain,1019.89,341
2018-08-16 16:00:00,13.32,1,11.3,Windy and Overcast,13.32,1.0,9.99,0.8,rain,1019.67,330
2018-08-16 17:00:00,13.32,0,12.4,Windy and Overcast,13.32,1.0,9.0,0.75,rain,1019.63,341
2018-08-16 18:00:00,12.32,0,9.8,Breezy and Overcast,12.32,1.0,10.99,0.92,rain,1019.78,320
2018-08-16 19:00:00,11.32,0,5.7,Overcast,11.32,1.0,9.99,0.92,rain,1020.07,320
2018-08-16 20:00:00,11.32,0,3.6,Mostly Cloudy,11.32,0.75,9.99,0.92,rain,1020.43,320
2018-08-16 21:00:00,12.32,0,3.1,Mostly Cloudy,12.32,0.75,9.0,0.8,rain,1020.76,240
2018-08-16 22:00:00,10.32,0,2.1,Mostly Cloudy,10.32,0.75,9.01,0.92,rain,1020.97,50
