date,power
10-08-18 20:00,296292.97
10-08-18 20:15,323120.6
10-08-18 20:30,317337.66
10-08-18 20:45,275682.56
10-08-18 21:00,261402.52
10-08-18 21:15,244795.88
10-08-18 21:30,250390.19
10-08-18 21:45,254200.31
10-08-18 22:00,229574.52
10-08-18 22:15,217511.52
10-08-18 22:30,207912.62
10-08-18 22:45,201473.39
10-08-18 23:00,208840.28
10-08-18 23:15,202441.55
10-08-18 23:30,192471.39
10-08-18 23:45,197918.06
11-08-18 0:00,211394.27
11-08-18 0:15,212215.9
11-08-18 0:30,218023.92
11-08-18 0:45,206887.64
11-08-18 1:00,191505.42
11-08-18 1:15,195805.47
11-08-18 1:30,200505.95
11-08-18 1:45,194440.72
11-08-18 2:00,196175.94
11-08-18 2:15,192051.38
11-08-18 2:30,196321.4
11-08-18 2:45,194333.55
11-08-18 3:00,199236.3
11-08-18 3:15,208448.81
11-08-18 3:30,217844.66
11-08-18 3:45,218434
11-08-18 4:00,222068.73
11-08-18 4:15,228903.1
11-08-18 4:30,423396.62
11-08-18 4:45,349258.1
11-08-18 5:00,367127.5
11-08-18 5:15,362943.97
11-08-18 5:30,340008.62
11-08-18 5:45,363507.2
11-08-18 6:00,319381.7
11-08-18 6:15,345842.16
11-08-18 6:30,386012.44
11-08-18 6:45,341478.22
11-08-18 7:00,441298.6
11-08-18 7:15,511024.16
11-08-18 7:30,503470.97
11-08-18 7:45,482222.06
11-08-18 8:00,506308.78
11-08-18 8:15,579502.25
11-08-18 8:30,592676.5
11-08-18 8:45,619381.44
11-08-18 9:00,684611.2
11-08-18 9:15,649561.9
11-08-18 9:30,618150.3
11-08-18 9:45,637833.9
11-08-18 10:00,729277.4
11-08-18 10:15,627161.56
11-08-18 10:30,668770
11-08-18 10:45,685195.7
11-08-18 11:00,690301.5
11-08-18 11:15,665100
11-08-18 11:30,602871.06
11-08-18 11:45,648716.3
11-08-18 12:00,628825.94
11-08-18 12:15,683687.9
11-08-18 12:30,637965.06
11-08-18 12:45,602895.25
11-08-18 13:00,563473.2
11-08-18 13:15,551421.56
11-08-18 13:30,595260.44
11-08-18 13:45,539343.2
11-08-18 14:00,532827.2
11-08-18 14:15,544372.7
11-08-18 14:30,533242.5
11-08-18 14:45,507213.72
11-08-18 15:00,563113.3
11-08-18 15:15,553067.7
11-08-18 15:30,504449.56
11-08-18 15:45,511112.97
11-08-18 16:00,479464.25
11-08-18 16:15,492701.88
11-08-18 16:30,449036.25
11-08-18 16:45,440014.97
11-08-18 17:00,464674.2
11-08-18 17:15,446613.53
11-08-18 17:30,444970.72
11-08-18 17:45,448891.88
11-08-18 18:00,415001.28
11-08-18 18:15,412233.72
11-08-18 18:30,384157.56
11-08-18 18:45,338551.25
11-08-18 19:00,350048.6
11-08-18 19:15,347245
11-08-18 19:30,310478.94
11-08-18 19:45,329103.44
11-08-18 20:00,327367.84
11-08-18 20:15,307127.62
11-08-18 20:30,305133.2
11-08-18 20:45,296412.97
11-08-18 21:00,252913.81
11-08-18 21:15,249276.89
11-08-18 21:30,249436.34
11-08-18 21:45,248537.33
11-08-18 22:00,246670.6
11-08-18 22:15,228011.27
11-08-18 22:30,219672.2
11-08-18 22:45,203038.45
11-08-18 23:00,210644.66
11-08-18 23:15,206932.89
11-08-18 23:30,207753.33
11-08-18 23:45,226495.48
12-08-18 0:00,220513.89
12-08-18 0:15,217646.64
12-08-18 0:30,213564.03
12-08-18 0:45,208872.48
12-08-18 1:00,204003.77
12-08-18 1:15,199791.11
12-08-18 1:30,194498.98
12-08-18 1:45,202663.95
12-08-18 2:00,191729.64
12-08-18 2:15,195713.06
12-08-18 2:30,203574.1
12-08-18 2:45,192280.23
12-08-18 3:00,204591.61
12-08-18 3:15,221818.5
12-08-18 3:30,218711.36
12-08-18 3:45,229712.72
12-08-18 4:00,235096.67
12-08-18 4:15,228055.44
12-08-18 4:30,234854.08
12-08-18 4:45,215517.81
12-08-18 5:00,229109.08
12-08-18 5:15,232992.86
12-08-18 5:30,384770.78
12-08-18 5:45,409112.62
12-08-18 6:00,404823.38
12-08-18 6:15,432169.22
12-08-18 6:30,360148.44
12-08-18 6:45,422824.06
12-08-18 7:00,408564.4
12-08-18 7:15,434926.7
12-08-18 7:30,424709.75
12-08-18 7:45,500969.03
12-08-18 8:00,528010.25
12-08-18 8:15,493148.38
12-08-18 8:30,486727.03
12-08-18 8:45,602008
12-08-18 9:00,618848.5
12-08-18 9:15,622443.7
12-08-18 9:30,618190.25
12-08-18 9:45,596293
12-08-18 10:00,598161.8
12-08-18 10:15,550346.9
12-08-18 10:30,619983.7
12-08-18 10:45,563272.75
12-08-18 11:00,654408.9
12-08-18 11:15,603846.5
12-08-18 11:30,523038.47
12-08-18 11:45,601849.5
12-08-18 12:00,630764.25
12-08-18 12:15,582203
12-08-18 12:30,581429.56
12-08-18 12:45,542401.2
12-08-18 13:00,540365.44
12-08-18 13:15,536801.06
12-08-18 13:30,494557.16
12-08-18 13:45,448893.12
12-08-18 14:00,467817.75
12-08-18 14:15,437125.22
12-08-18 14:30,470393.75
12-08-18 14:45,458829.75
12-08-18 15:00,456939.12
12-08-18 15:15,406219.16
12-08-18 15:30,412060.7
12-08-18 15:45,380998
12-08-18 16:00,390306.4
12-08-18 16:15,360046.9
12-08-18 16:30,359936.28
12-08-18 16:45,335646.8
12-08-18 17:00,343486.9
12-08-18 17:15,322715.5
12-08-18 17:30,320186.78
12-08-18 17:45,334610.28
12-08-18 18:00,312820.03
12-08-18 18:15,301553.12
12-08-18 18:30,301275.34
12-08-18 18:45,301899.8
12-08-18 19:00,288820.2
12-08-18 19:15,242884.14
12-08-18 19:30,260391.81
12-08-18 19:45,255304.28
12-08-18 20:00,269874.7
12-08-18 20:15,266115.28
12-08-18 20:30,239560.72
12-08-18 20:45,231631.16
12-08-18 21:00,239158.28
12-08-18 21:15,225578.92
12-08-18 21:30,238822.73
12-08-18 21:45,240163.94
12-08-18 22:00,235002.67
12-08-18 22:15,212547.4
12-08-18 22:30,216918.7
12-08-18 22:45,207287.03
12-08-18 23:00,216491.52
12-08-18 23:15,216569.12
12-08-18 23:30,200693.69
12-08-18 23:45,235685.94
13-08-18 0:00,226118.73
13-08-18 0:15,224179.62
13-08-18 0:30,228652.62
13-08-18 0:45,210983.31
13-08-18 1:00,207848.86
13-08-18 1:15,202853.28
13-08-18 1:30,208617.94
13-08-18 1:45,203786.75
13-08-18 2:00,210287.4
13-08-18 2:15,208667.36
13-08-18 2:30,215710.7
13-08-18 2:45,221579.42
13-08-18 3:00,217942.72
13-08-18 3:15,218633.83
13-08-18 3:30,240725.42
13-08-18 3:45,234803.61
13-08-18 4:00,238909.34
13-08-18 4:15,241745.55
13-08-18 4:30,230979.4
13-08-18 4:45,251418.11
13-08-18 5:00,242605.45
13-08-18 5:15,256683
13-08-18 5:30,391048.34
13-08-18 5:45,379415.1
13-08-18 6:00,322047.78
13-08-18 6:15,373004.75
13-08-18 6:30,449831.53
13-08-18 6:45,383664.94
13-08-18 7:00,435522.88
13-08-18 7:15,473066.75
13-08-18 7:30,479278.44
13-08-18 7:45,545772.1
13-08-18 8:00,505672.53
13-08-18 8:15,530591.9
13-08-18 8:30,510207.8
13-08-18 8:45,543570.94
13-08-18 9:00,525935.8
13-08-18 9:15,643304.7
13-08-18 9:30,585084.44
13-08-18 9:45,611576.9
13-08-18 10:00,619063.2
13-08-18 10:15,562824.4
13-08-18 10:30,592360.2
13-08-18 10:45,618960.3
13-08-18 11:00,622690.5
13-08-18 11:15,645694.44
13-08-18 11:30,583230.7
13-08-18 11:45,601645.25
13-08-18 12:00,608883.44
13-08-18 12:15,585419.56
13-08-18 12:30,586766.56
13-08-18 12:45,613429.94
13-08-18 13:00,574013.1
13-08-18 13:15,567580.56
13-08-18 13:30,544299
13-08-18 13:45,555061.3
13-08-18 14:00,550159.56
13-08-18 14:15,533467.06
13-08-18 14:30,556347.2
13-08-18 14:45,517165.8
13-08-18 15:00,535470.8
13-08-18 15:15,533790
13-08-18 15:30,520284.12
13-08-18 15:45,515325.9
13-08-18 16:00,516805.72
13-08-18 16:15,522612.22
13-08-18 16:30,509322.66
13-08-18 16:45,506281
13-08-18 17:00,466973.06
13-08-18 17:15,452330.28
13-08-18 17:30,468870.78
13-08-18 17:45,471527.22
13-08-18 18:00,450240.94
13-08-18 18:15,408122.94
13-08-18 18:30,385789
13-08-18 18:45,400513.1
13-08-18 19:00,350118.97
13-08-18 19:15,290177.3
13-08-18 19:30,290877.12
13-08-18 19:45,296495.28
13-08-18 20:00,293154.47
13-08-18 20:15,292962.4
13-08-18 20:30,275135.25
13-08-18 20:45,260255.14
13-08-18 21:00,253705.69
13-08-18 21:15,242054.42
13-08-18 21:30,257450.95
13-08-18 21:45,253402.6
13-08-18 22:00,249552.55
13-08-18 22:15,225425.42
13-08-18 22:30,224063.3
13-08-18 22:45,216271.53
13-08-18 23:00,226460.56
13-08-18 23:15,211949.44
13-08-18 23:30,210457.31
13-08-18 23:45,223184.2
14-08-18 0:00,229950.11
14-08-18 0:15,236334.64
14-08-18 0:30,218357.33
14-08-18 0:45,224168.5
14-08-18 1:00,217931.73
14-08-18 1:15,219173.1
14-08-18 1:30,209694.48
14-08-18 1:45,215648.94
14-08-18 2:00,208633.88
14-08-18 2:15,218246.84
14-08-18 2:30,217810.67
14-08-18 2:45,223022.77
14-08-18 3:00,233366.58
14-08-18 3:15,225901.31
14-08-18 3:30,240671.66
14-08-18 3:45,246944.23
14-08-18 4:00,246052.67
14-08-18 4:15,236879.89
14-08-18 4:30,241091.36
14-08-18 4:45,229985.6
14-08-18 5:00,239852.08
14-08-18 5:15,253094.16
14-08-18 5:30,259578.8
14-08-18 5:45,258775
14-08-18 6:00,430599.5
14-08-18 6:15,465022.94
14-08-18 6:30,427435.8
14-08-18 6:45,374814.44
14-08-18 7:00,364990.03
14-08-18 7:15,407001.97
14-08-18 7:30,450826.03
14-08-18 7:45,487517.84
14-08-18 8:00,536884.56
14-08-18 8:15,490481.25
14-08-18 8:30,568192.94
14-08-18 8:45,503965.9
14-08-18 9:00,496159.72
14-08-18 9:15,545975.6
14-08-18 9:30,553880.94
14-08-18 9:45,555823.8
14-08-18 10:00,589565.75
14-08-18 10:15,573432.3
14-08-18 10:30,558223.06
14-08-18 10:45,592894.6
14-08-18 11:00,556570.75
14-08-18 11:15,570666.25
14-08-18 11:30,560426.44
14-08-18 11:45,583878.56
14-08-18 12:00,614872.4
14-08-18 12:15,616897.1
14-08-18 12:30,576262.56
14-08-18 12:45,564225.9
14-08-18 13:00,590571.4
14-08-18 13:15,579474.25
14-08-18 13:30,559160.3
14-08-18 13:45,561561.94
14-08-18 14:00,561565.75
14-08-18 14:15,531677.06
14-08-18 14:30,547494.2
14-08-18 14:45,515847.88
14-08-18 15:00,516581.4
14-08-18 15:15,544177
14-08-18 15:30,518474.34
14-08-18 15:45,532092.2
14-08-18 16:00,543723.8
14-08-18 16:15,534034.1
14-08-18 16:30,489765.56
14-08-18 16:45,491804.8
14-08-18 17:00,475026.7
14-08-18 17:15,450310.88
14-08-18 17:30,445937.75
14-08-18 17:45,467466.62
14-08-18 18:00,465702.3
14-08-18 18:15,410788.16
14-08-18 18:30,408471.38
14-08-18 18:45,392138.06
14-08-18 19:00,384999.12
14-08-18 19:15,339691.12
14-08-18 19:30,325531.53
14-08-18 19:45,304684.6
14-08-18 20:00,305866.7
14-08-18 20:15,294895.9
14-08-18 20:30,282538.56
14-08-18 20:45,272879.56
14-08-18 21:00,270214.5
14-08-18 21:15,254253.12
14-08-18 21:30,262320.62
14-08-18 21:45,252321
14-08-18 22:00,247160.11
14-08-18 22:15,241907.62
14-08-18 22:30,226126.98
14-08-18 22:45,217418.98
14-08-18 23:00,220828.72
14-08-18 23:15,222003.34
14-08-18 23:30,213182.17
14-08-18 23:45,224332.22
15-08-18 0:00,223750.06
15-08-18 0:15,226880.52
15-08-18 0:30,209745.11
15-08-18 0:45,209931.11
15-08-18 1:00,222430
15-08-18 1:15,215542.27
15-08-18 1:30,218037.64
15-08-18 1:45,207719.3
15-08-18 2:00,214238.3
15-08-18 2:15,215020.97
15-08-18 2:30,221583.81
15-08-18 2:45,221113.08
15-08-18 3:00,223818.84
15-08-18 3:15,234657.14
15-08-18 3:30,236882.6
15-08-18 3:45,226119.84
15-08-18 4:00,255398.44
15-08-18 4:15,237762.31
15-08-18 4:30,244847.58
15-08-18 4:45,243194.45
15-08-18 5:00,249305.81
15-08-18 5:15,269204.94
15-08-18 5:30,300263.4
15-08-18 5:45,376967.78
15-08-18 6:00,420847.97
15-08-18 6:15,442551.56
15-08-18 6:30,421461.72
15-08-18 6:45,389955.88
15-08-18 7:00,424473.62
15-08-18 7:15,493134.44
15-08-18 7:30,442107.84
15-08-18 7:45,575492.75
15-08-18 8:00,518085.28
15-08-18 8:15,515721.97
15-08-18 8:30,527616.3
15-08-18 8:45,504306.34
15-08-18 9:00,576832.44
15-08-18 9:15,639565.9
15-08-18 9:30,586485.5
15-08-18 9:45,630229.44
15-08-18 10:00,551730.8
15-08-18 10:15,655760.56
15-08-18 10:30,584751.6
15-08-18 10:45,609050.75
15-08-18 11:00,584025.3
15-08-18 11:15,648701.5
15-08-18 11:30,644256.8
15-08-18 11:45,613916.94
15-08-18 12:00,598692.75
15-08-18 12:15,624625.8
15-08-18 12:30,614823.2
15-08-18 12:45,648305.75
15-08-18 13:00,582866.75
15-08-18 13:15,575138.1
15-08-18 13:30,587137.56
15-08-18 13:45,559820.1
15-08-18 14:00,541399.5
15-08-18 14:15,539034.5
15-08-18 14:30,547934.9
15-08-18 14:45,549042.25
15-08-18 15:00,545948.3
15-08-18 15:15,556707.9
15-08-18 15:30,544842
15-08-18 15:45,546827.6
15-08-18 16:00,552725.44
15-08-18 16:15,540559.3
15-08-18 16:30,532248.2
15-08-18 16:45,491751.88
15-08-18 17:00,476488.84
15-08-18 17:15,457003.5
15-08-18 17:30,486977.88
15-08-18 17:45,481682.9
15-08-18 18:00,470528.8
15-08-18 18:15,438132.56
15-08-18 18:30,430768.94
15-08-18 18:45,405569.2
15-08-18 19:00,399117.1
15-08-18 19:15,374088.38
15-08-18 19:30,359311.28
15-08-18 19:45,351615.03
15-08-18 20:00,359508.97
15-08-18 20:15,315032.53
15-08-18 20:30,277732.97
15-08-18 20:45,277783.7
15-08-18 21:00,266788.66
15-08-18 21:15,245861.81
15-08-18 21:30,271790.4
15-08-18 21:45,264823.44
15-08-18 22:00,252815.98
15-08-18 22:15,229703.38
15-08-18 22:30,236667.05
15-08-18 22:45,229392.38
15-08-18 23:00,225616.4
15-08-18 23:15,211002.75
15-08-18 23:30,206588.11
15-08-18 23:45,225309.03
16-08-18 0:00,239259.8
16-08-18 0:15,249082.66
16-08-18 0:30,226500.19
16-08-18 0:45,219340.17
16-08-18 1:00,211600.03
16-08-18 1:15,233008.72
16-08-18 1:30,227898.34
16-08-18 1:45,227244.92
16-08-18 2:00,213265.62
16-08-18 2:15,217328.61
16-08-18 2:30,219268.12
16-08-18 2:45,231335.75
16-08-18 3:00,232943.12
16-08-18 3:15,231589.33
16-08-18 3:30,231217.14
16-08-18 3:45,241203.64
16-08-18 4:00,248798.7
16-08-18 4:15,249381.11
16-08-18 4:30,241998.16
16-08-18 4:45,237303.84
16-08-18 5:00,254010.33
16-08-18 5:15,272454.44
16-08-18 5:30,258731.31
16-08-18 5:45,260820.9
16-08-18 6:00,457430.8
16-08-18 6:15,443444.06
16-08-18 6:30,443506.12
16-08-18 6:45,368650.25
16-08-18 7:00,431367.75
16-08-18 7:15,494044.34
16-08-18 7:30,475733.38
16-08-18 7:45,489921.12
16-08-18 8:00,575105.3
16-08-18 8:15,553007.94
16-08-18 8:30,516242.25
16-08-18 8:45,482398.1
16-08-18 9:00,558948.6
16-08-18 9:15,568267.44
16-08-18 9:30,578057.5
16-08-18 9:45,600503.06
16-08-18 10:00,645409.7
16-08-18 10:15,602694.06
16-08-18 10:30,628976.7
16-08-18 10:45,619507.7
16-08-18 11:00,649129.7
16-08-18 11:15,594424.1
16-08-18 11:30,604562.1
16-08-18 11:45,639664.6
16-08-18 12:00,603602.94
16-08-18 12:15,623224.1
16-08-18 12:30,551147.8
16-08-18 12:45,600371.94
16-08-18 13:00,641690.25
16-08-18 13:15,584535.1
16-08-18 13:30,564824.94
16-08-18 13:45,564196.3
16-08-18 14:00,532608.7
16-08-18 14:15,521230.72
16-08-18 14:30,493401.72
16-08-18 14:45,533087.2
16-08-18 15:00,539194.44
16-08-18 15:15,549362.44
16-08-18 15:30,553735.25
16-08-18 15:45,545063.8
16-08-18 16:00,549482.7
16-08-18 16:15,527549.2
16-08-18 16:30,536490.94
16-08-18 16:45,523631.16
16-08-18 17:00,467087.38
16-08-18 17:15,490156.3
16-08-18 17:30,456950.9
16-08-18 17:45,445432
16-08-18 18:00,471799.06
16-08-18 18:15,451628.4
16-08-18 18:30,404617.72
16-08-18 18:45,401450.25
16-08-18 19:00,343085.75
16-08-18 19:15,286405.16
16-08-18 19:30,291666.75
16-08-18 19:45,304867.38
16-08-18 20:00,312436.22
16-08-18 20:15,295123.62
16-08-18 20:30,295812.06
16-08-18 20:45,267106.44
16-08-18 21:00,273398.94
16-08-18 21:15,250461.38
16-08-18 21:30,279428.12
16-08-18 21:45,259067.6
16-08-18 22:00,251422.94
16-08-18 22:15,237929.31
16-08-18 22:30,218091.78
16-08-18 22:45,225214.22
16-08-18 23:00,220516.66
16-08-18 23:15,214893.8
16-08-18 23:30,219761.36
16-08-18 23:45,228442.81
17-08-18 0:00,238243.12
17-08-18 0:15,231892.08
17-08-18 0:30,214500.67
17-08-18 0:45,215892.39
17-08-18 1:00,215232.42
17-08-18 1:15,229671.9
17-08-18 1:30,222379.83
17-08-18 1:45,213288.3
17-08-18 2:00,220087.17
17-08-18 2:15,217439.48
17-08-18 2:30,210258.73
17-08-18 2:45,235154.92
17-08-18 3:00,227380.06
17-08-18 3:15,231202.78
17-08-18 3:30,225578.25
17-08-18 3:45,236353.73
17-08-18 4:00,239626.55
17-08-18 4:15,237359.25
17-08-18 4:30,406568.6
17-08-18 4:45,385704.97
17-08-18 5:00,374891.25
17-08-18 5:15,357671.44
17-08-18 5:30,334078.94
17-08-18 5:45,337705.16
17-08-18 6:00,359922.53
17-08-18 6:15,364794.94
17-08-18 6:30,384827.03
17-08-18 6:45,450139.44
17-08-18 7:00,440288.16
17-08-18 7:15,448257.78
17-08-18 7:30,438882.53
17-08-18 7:45,484463.9
17-08-18 8:00,585765.3
17-08-18 8:15,543142.7
17-08-18 8:30,523707.12
17-08-18 8:45,530500.3
17-08-18 9:00,576409.1
17-08-18 9:15,605682.06
17-08-18 9:30,518103.53
17-08-18 9:45,580917.2
17-08-18 10:00,676198.8
17-08-18 10:15,663083.25
17-08-18 10:30,668297
17-08-18 10:45,599162
17-08-18 11:00,635501.1
17-08-18 11:15,578864.75
17-08-18 11:30,605786.1
17-08-18 11:45,609153.75
17-08-18 12:00,668194.06
17-08-18 12:15,628777.06
17-08-18 12:30,645047.25
17-08-18 12:45,650482.8
17-08-18 13:00,580879.4
17-08-18 13:15,579513.6
17-08-18 13:30,573726.9
17-08-18 13:45,560360.4
17-08-18 14:00,565017.75
17-08-18 14:15,553732.1
17-08-18 14:30,548444.44
17-08-18 14:45,542340.7
17-08-18 15:00,564804.9
17-08-18 15:15,556202.75
17-08-18 15:30,531204.4
17-08-18 15:45,566203.25
17-08-18 16:00,614783.25
17-08-18 16:15,560297.4
17-08-18 16:30,567180.75
17-08-18 16:45,546043.94
17-08-18 17:00,516839.8
17-08-18 17:15,462090.7
17-08-18 17:30,469326.75
17-08-18 17:45,484607.47
17-08-18 18:00,486622.88
17-08-18 18:15,470757.72
17-08-18 18:30,426679.38
17-08-18 18:45,421820.38
17-08-18 19:00,411723.97
17-08-18 19:15,350702.6
17-08-18 19:30,334885.44
17-08-18 19:45,346980.6
17-08-18 20:00,309612.4
17-08-18 20:15,310282.78
17-08-18 20:30,301373.78
17-08-18 20:45,297215.94
17-08-18 21:00,293616.34
17-08-18 21:15,287709.06
17-08-18 21:30,275373.72
17-08-18 21:45,267531.47
17-08-18 22:00,255519.53
17-08-18 22:15,229980.1
17-08-18 22:30,224218.86
17-08-18 22:45,216629.61
17-08-18 23:00,218893.61
17-08-18 23:15,204822.86
17-08-18 23:30,207252.39
17-08-18 23:45,227843.39
18-08-18 0:00,219491.56
18-08-18 0:15,237149.34
18-08-18 0:30,209925.03
18-08-18 0:45,208478.53
18-08-18 1:00,213813.78
18-08-18 1:15,222063
18-08-18 1:30,195273.98
18-08-18 1:45,204572.64
18-08-18 2:00,195465.45
18-08-18 2:15,192981.8
18-08-18 2:30,207451.61
18-08-18 2:45,217165.75
18-08-18 3:00,206963.98
18-08-18 3:15,208113.02
18-08-18 3:30,222934.9
18-08-18 3:45,224072.78
18-08-18 4:00,228429.72
18-08-18 4:15,222241
18-08-18 4:30,227975.31
18-08-18 4:45,219181.52
18-08-18 5:00,365040.44
18-08-18 5:15,393149.06
18-08-18 5:30,373090.78
18-08-18 5:45,343350.88
18-08-18 6:00,358145.97
18-08-18 6:15,384191.88
18-08-18 6:30,388348.66
18-08-18 6:45,423859.84
18-08-18 7:00,407154.2
18-08-18 7:15,475700.88
18-08-18 7:30,488416
18-08-18 7:45,484819.56
18-08-18 8:00,524732.25
18-08-18 8:15,537849
18-08-18 8:30,611066.3
18-08-18 8:45,591629.7
18-08-18 9:00,657821.4
18-08-18 9:15,611764.2
18-08-18 9:30,603813.6
18-08-18 9:45,625397.1
18-08-18 10:00,671888.6
18-08-18 10:15,701430.2
18-08-18 10:30,709101.6
18-08-18 10:45,665999.56
18-08-18 11:00,654891.6
18-08-18 11:15,690220.3
18-08-18 11:30,680707
18-08-18 11:45,685238.2
18-08-18 12:00,675806.44
18-08-18 12:15,653760.7
18-08-18 12:30,616932.1
18-08-18 12:45,596970.44
18-08-18 13:00,612628.75
18-08-18 13:15,611640.06
18-08-18 13:30,538449.75
18-08-18 13:45,536665.75
18-08-18 14:00,527922.9
18-08-18 14:15,511571.03
18-08-18 14:30,522131.3
18-08-18 14:45,511705.62
18-08-18 15:00,525550.9
18-08-18 15:15,536130.2
18-08-18 15:30,528318.5
18-08-18 15:45,495349.5
18-08-18 16:00,482683.47
18-08-18 16:15,461239.34
18-08-18 16:30,438613.94
18-08-18 16:45,438232.2
18-08-18 17:00,430103.03
18-08-18 17:15,428742.12
18-08-18 17:30,440963.75
18-08-18 17:45,443921.53
18-08-18 18:00,456723.4
18-08-18 18:15,417848.6
18-08-18 18:30,380672.9
18-08-18 18:45,351362.84
18-08-18 19:00,369320.3
18-08-18 19:15,336684.7
18-08-18 19:30,340034.5
18-08-18 19:45,332825.44
18-08-18 20:00,322244.06
18-08-18 20:15,340384.38
18-08-18 20:30,351242.1
18-08-18 20:45,331000.66
18-08-18 21:00,295469.72
18-08-18 21:15,265433.97
18-08-18 21:30,277379.56
18-08-18 21:45,264809.1
18-08-18 22:00,252973.58
18-08-18 22:15,246808.22
18-08-18 22:30,227444.33
18-08-18 22:45,220671.94
18-08-18 23:00,212894.8
18-08-18 23:15,207645.62
18-08-18 23:30,215771.72
18-08-18 23:45,217746.1
19-08-18 0:00,230829.98
19-08-18 0:15,226964.05
19-08-18 0:30,223875.56
19-08-18 0:45,211256.1
19-08-18 1:00,214485.12
19-08-18 1:15,217712.62
19-08-18 1:30,197548.44
19-08-18 1:45,201346.97
19-08-18 2:00,207564.72
19-08-18 2:15,201989.53
19-08-18 2:30,212837.66
19-08-18 2:45,216870.98
19-08-18 3:00,208509.7
19-08-18 3:15,213972.39
19-08-18 3:30,224944.86
19-08-18 3:45,234848.27
19-08-18 4:00,245487.86
19-08-18 4:15,235865.02
19-08-18 4:30,243504.4
19-08-18 4:45,239467.23
19-08-18 5:00,239250.86
19-08-18 5:15,300358.12
19-08-18 5:30,426001.12
19-08-18 5:45,423847.28
19-08-18 6:00,349293.53
19-08-18 6:15,390695.28
19-08-18 6:30,355111.8
19-08-18 6:45,400799.7
19-08-18 7:00,437048.16
19-08-18 7:15,441357.97
19-08-18 7:30,518621.28
19-08-18 7:45,555005.06
19-08-18 8:00,526903.2
19-08-18 8:15,549025.94
19-08-18 8:30,546411.3
19-08-18 8:45,506480.3
19-08-18 9:00,608579.44
19-08-18 9:15,592043
19-08-18 9:30,554769.6
19-08-18 9:45,612027
19-08-18 10:00,584573.5
19-08-18 10:15,573947.56
19-08-18 10:30,549953
19-08-18 10:45,560683
19-08-18 11:00,566597.94
19-08-18 11:15,629379.94
19-08-18 11:30,536645.06
19-08-18 11:45,589499.94
19-08-18 12:00,554875
19-08-18 12:15,608439.4
19-08-18 12:30,590735.56
19-08-18 12:45,500236.84
19-08-18 13:00,510421.4
19-08-18 13:15,471113.3
19-08-18 13:30,474757.72
19-08-18 13:45,465554.84
19-08-18 14:00,443391.3
19-08-18 14:15,443098.47
19-08-18 14:30,447350.06
19-08-18 14:45,432543.88
19-08-18 15:00,428164.6
19-08-18 15:15,421558.34
19-08-18 15:30,392210.2
19-08-18 15:45,399046.7
19-08-18 16:00,376322.25
19-08-18 16:15,336729.97
19-08-18 16:30,327300.28
19-08-18 16:45,308961.16
19-08-18 17:00,299494.06
19-08-18 17:15,305209.5
19-08-18 17:30,322388.8
19-08-18 17:45,326345.12
19-08-18 18:00,310309.06
19-08-18 18:15,295868.06
19-08-18 18:30,276981.1
19-08-18 18:45,268024.9
19-08-18 19:00,266952.2
19-08-18 19:15,248879.16
19-08-18 19:30,249212.5
19-08-18 19:45,261953.33
19-08-18 20:00,260241.97
19-08-18 20:15,277278.38
19-08-18 20:30,249147.22
19-08-18 20:45,233813.95
19-08-18 21:00,239500
19-08-18 21:15,216679.73
19-08-18 21:30,249848.31
19-08-18 21:45,237835.38
19-08-18 22:00,244285.62
19-08-18 22:15,221010.38
19-08-18 22:30,212215
19-08-18 22:45,206495.56
19-08-18 23:00,210802.64
19-08-18 23:15,197766.03
19-08-18 23:30,192812.25
19-08-18 23:45,211659.42
20-08-18 0:00,220172.88
20-08-18 0:15,234852.89
20-08-18 0:30,216732.73
20-08-18 0:45,213589.77
20-08-18 1:00,216869.39
20-08-18 1:15,213590.98
20-08-18 1:30,205689.83
20-08-18 1:45,193215.11
20-08-18 2:00,196153.55
20-08-18 2:15,191295.34
20-08-18 2:30,200110.94
20-08-18 2:45,210801.84
20-08-18 3:00,208485.56
20-08-18 3:15,212862.92
20-08-18 3:30,212717.23
20-08-18 3:45,222703.77
20-08-18 4:00,234230.53
20-08-18 4:15,240444.67
20-08-18 4:30,232940.8
20-08-18 4:45,230017.58
20-08-18 5:00,247448.34
20-08-18 5:15,240768.92
20-08-18 5:30,239334.75
20-08-18 5:45,244805.38
20-08-18 6:00,338312.78
20-08-18 6:15,412203.06
20-08-18 6:30,422964.78
20-08-18 6:45,441520.88
20-08-18 7:00,404489.72
20-08-18 7:15,486003.56
20-08-18 7:30,433261.94
20-08-18 7:45,501336.88
20-08-18 8:00,567867
20-08-18 8:15,556737.56
20-08-18 8:30,566971.5
20-08-18 8:45,565169.75
20-08-18 9:00,561080.1
20-08-18 9:15,480001.78
20-08-18 9:30,553781.6
20-08-18 9:45,603926
20-08-18 10:00,588381.5
20-08-18 10:15,564472.7
20-08-18 10:30,573795.06
20-08-18 10:45,597324.7
20-08-18 11:00,578606.5
20-08-18 11:15,583442.4
20-08-18 11:30,598673.7
20-08-18 11:45,558224.94
20-08-18 12:00,532385.75
20-08-18 12:15,535261.7
20-08-18 12:30,560929.75
20-08-18 12:45,535605.1
20-08-18 13:00,552690.56
20-08-18 13:15,539307
20-08-18 13:30,529004.4
20-08-18 13:45,534554.75
20-08-18 14:00,517435.28
